time_s,source_charge_centered_nC,transfer_charge_from_start_nC
1.313892314726e-01,-6.308480598410e+01,-2.270587590997e+02
1.314586027670e-01,-6.319105055767e+01,-2.271650036733e+02
1.315279740613e-01,-6.329729513124e+01,-2.272712482468e+02
1.315973453557e-01,-6.340353970480e+01,-2.273774928204e+02
1.316667166500e-01,-6.350978427837e+01,-2.274837373940e+02
1.317360879443e-01,-6.361602885193e+01,-2.275899819675e+02
1.318054592387e-01,-6.372227342550e+01,-2.276962265411e+02
1.318748305330e-01,-6.382851799907e+01,-2.278024711147e+02
1.319442018273e-01,-6.393476257263e+01,-2.279087156882e+02
1.320135731217e-01,-6.404100714620e+01,-2.280149602618e+02
1.320829444160e-01,-6.414725171976e+01,-2.281212048354e+02
1.321523157103e-01,-6.425349629333e+01,-2.282274494089e+02
1.322216870047e-01,-6.435974086689e+01,-2.283336939825e+02
1.322910582990e-01,-6.446598544046e+01,-2.284399385561e+02
1.323604295934e-01,-6.457223001403e+01,-2.285461831296e+02
1.324298008877e-01,-6.461136712750e+01,-2.285853202431e+02
1.324991721820e-01,-6.465050424097e+01,-2.286244573566e+02
1.325685434764e-01,-6.468964135444e+01,-2.286635944700e+02
1.326379147707e-01,-6.472877846791e+01,-2.287027315835e+02
1.327072860650e-01,-6.476791558138e+01,-2.287418686970e+02
1.327766573594e-01,-6.480705269485e+01,-2.287810058105e+02
1.328460286537e-01,-6.484618980832e+01,-2.288201429239e+02
1.329153999480e-01,-6.488532692179e+01,-2.288592800374e+02
1.329847712424e-01,-6.492446403526e+01,-2.288984171509e+02
1.330541425367e-01,-6.496360114873e+01,-2.289375542643e+02
1.331235138311e-01,-6.500273826221e+01,-2.289766913778e+02
1.331928851254e-01,-6.504187537568e+01,-2.290158284913e+02
1.332622564197e-01,-6.508101248915e+01,-2.290549656048e+02
1.333316277141e-01,-6.512014960262e+01,-2.290941027182e+02
1.334009990084e-01,-6.515928671609e+01,-2.291332398317e+02
1.334703703027e-01,-6.519842382956e+01,-2.291723769452e+02
1.335397415971e-01,-6.523756094303e+01,-2.292115140586e+02
1.336091128914e-01,-6.527669805650e+01,-2.292506511721e+02
1.336784841857e-01,-6.531583516997e+01,-2.292897882856e+02
1.337478554801e-01,-6.535497228344e+01,-2.293289253991e+02
1.338172267744e-01,-6.539410939691e+01,-2.293680625125e+02
1.338865980687e-01,-6.543324651039e+01,-2.294071996260e+02
1.339559693631e-01,-6.547238362386e+01,-2.294463367395e+02
1.340253406574e-01,-6.551152073733e+01,-2.294854738529e+02
1.340947119518e-01,-6.555065785080e+01,-2.295246109664e+02
1.341640832461e-01,-6.558979496427e+01,-2.295637480799e+02
1.342334545404e-01,-6.562893207774e+01,-2.296028851933e+02
1.343028258348e-01,-6.566806919121e+01,-2.296420223068e+02
1.343721971291e-01,-6.570720630468e+01,-2.296811594203e+02
1.344415684234e-01,-6.574634341815e+01,-2.297202965338e+02
1.345109397178e-01,-6.578548053162e+01,-2.297594336472e+02
1.345803110121e-01,-6.582461764509e+01,-2.297985707607e+02
1.346496823064e-01,-6.586375475857e+01,-2.298377078742e+02
1.347190536008e-01,-6.590289187204e+01,-2.298768449876e+02
1.347884248951e-01,-6.594202898551e+01,-2.299159821011e+02
1.348577961895e-01,-6.598116609898e+01,-2.299551192146e+02
1.349271674838e-01,-6.602030321245e+01,-2.299942563281e+02
1.349965387781e-01,-6.605944032592e+01,-2.300333934415e+02
1.350659100725e-01,-6.609857743939e+01,-2.300725305550e+02
1.351352813668e-01,-6.613771455286e+01,-2.301116676685e+02
1.352046526611e-01,-6.617685166633e+01,-2.301508047819e+02
1.352740239555e-01,-6.621598877980e+01,-2.301899418954e+02
1.353433952498e-01,-6.625512589327e+01,-2.302290790089e+02
1.354127665441e-01,-6.629426300675e+01,-2.302682161224e+02
1.354821378385e-01,-6.633340012022e+01,-2.303073532358e+02
1.355515091328e-01,-6.637253723369e+01,-2.303464903493e+02
1.356208804272e-01,-6.641167434716e+01,-2.303856274628e+02
1.356902517215e-01,-6.645081146063e+01,-2.304247645762e+02
1.357596230158e-01,-6.648994857410e+01,-2.304639016897e+02
1.358289943102e-01,-6.652908568757e+01,-2.305030388032e+02
1.358983656045e-01,-6.656822280104e+01,-2.305421759166e+02
1.359677368988e-01,-6.660735991451e+01,-2.305813130301e+02
1.360371081932e-01,-6.664649702798e+01,-2.306204501436e+02
1.361064794875e-01,-6.668563414145e+01,-2.306595872571e+02
1.361758507818e-01,-6.672477125493e+01,-2.306987243705e+02
1.362452220762e-01,-6.676390836840e+01,-2.307378614840e+02
1.363145933705e-01,-6.680304548187e+01,-2.307769985975e+02
1.363839646649e-01,-6.684218259534e+01,-2.308161357109e+02
1.364533359592e-01,-6.688131970881e+01,-2.308552728244e+02
1.365227072535e-01,-6.692045682228e+01,-2.308944099379e+02
1.365920785479e-01,-6.695959393575e+01,-2.309335470514e+02
1.366614498422e-01,-6.699873104922e+01,-2.309726841648e+02
1.367308211365e-01,-6.703786816269e+01,-2.310118212783e+02
1.368001924309e-01,-6.707700527616e+01,-2.310509583918e+02
1.368695637252e-01,-6.711614238963e+01,-2.310900955052e+02
1.369389350195e-01,-6.715527950311e+01,-2.311292326187e+02
1.370083063139e-01,-6.719441661658e+01,-2.311683697322e+02
1.370776776082e-01,-6.723355373005e+01,-2.312075068457e+02
1.371470489025e-01,-6.727269084352e+01,-2.312466439591e+02
1.372164201969e-01,-6.731182795699e+01,-2.312857810726e+02
1.372857914912e-01,-6.735096507046e+01,-2.313249181861e+02
1.373551627856e-01,-6.739010218393e+01,-2.313640552995e+02
1.374245340799e-01,-6.742923929740e+01,-2.314031924130e+02
1.374939053742e-01,-6.746837641087e+01,-2.314423295265e+02
1.375632766686e-01,-6.750751352434e+01,-2.314814666400e+02
1.376326479629e-01,-6.754665063781e+01,-2.315206037534e+02
1.377020192572e-01,-6.758578775129e+01,-2.315597408669e+02
1.377713905516e-01,-6.762492486476e+01,-2.315988779804e+02
1.378407618459e-01,-6.766406197823e+01,-2.316380150938e+02
1.379101331402e-01,-6.770319909170e+01,-2.316771522073e+02
1.379795044346e-01,-6.774233620517e+01,-2.317162893208e+02
1.380488757289e-01,-6.778147331864e+01,-2.317554264342e+02
1.381182470233e-01,-6.782061043211e+01,-2.317945635477e+02
1.381876183176e-01,-6.785974754558e+01,-2.318337006612e+02
1.382569896119e-01,-6.789888465905e+01,-2.318728377747e+02
1.383263609063e-01,-6.793802177252e+01,-2.319119748881e+02
1.383957322006e-01,-6.797715888599e+01,-2.319511120016e+02
1.384651034949e-01,-6.801629599947e+01,-2.319902491151e+02
1.385344747893e-01,-6.805543311294e+01,-2.320293862285e+02
1.386038460836e-01,-6.809457022641e+01,-2.320685233420e+02
1.386732173779e-01,-6.813370733988e+01,-2.321076604555e+02
1.387425886723e-01,-6.817284445335e+01,-2.321467975690e+02
1.388119599666e-01,-6.821198156682e+01,-2.321859346824e+02
1.388813312610e-01,-6.825111868029e+01,-2.322250717959e+02
1.389507025553e-01,-6.829025579376e+01,-2.322642089094e+02
1.390200738496e-01,-6.832939290723e+01,-2.323033460228e+02
1.390894451440e-01,-6.836853002070e+01,-2.323424831363e+02
1.391588164383e-01,-6.840766713417e+01,-2.323816202498e+02
1.392281877326e-01,-6.844680424765e+01,-2.324207573633e+02
1.392975590270e-01,-6.848594136112e+01,-2.324598944767e+02
1.393669303213e-01,-6.852507847459e+01,-2.324990315902e+02
1.394363016156e-01,-6.856421558806e+01,-2.325381687037e+02
1.395056729100e-01,-6.860335270153e+01,-2.325773058171e+02
1.395750442043e-01,-6.864248981500e+01,-2.326164429306e+02
1.396444154986e-01,-6.868162692847e+01,-2.326555800441e+02
1.397137867930e-01,-6.872076404194e+01,-2.326947171575e+02
1.397831580873e-01,-6.875990115541e+01,-2.327338542710e+02
1.398525293817e-01,-6.879903826888e+01,-2.327729913845e+02
1.399219006760e-01,-6.883817538235e+01,-2.328121284980e+02
1.399912719703e-01,-6.887731249583e+01,-2.328512656114e+02
1.400606432647e-01,-6.891644960930e+01,-2.328904027249e+02
1.401300145590e-01,-6.895558672277e+01,-2.329295398384e+02
1.401993858533e-01,-6.899472383624e+01,-2.329686769518e+02
1.402687571477e-01,-6.903386094971e+01,-2.330078140653e+02
1.403381284420e-01,-6.907299806318e+01,-2.330469511788e+02
1.404074997363e-01,-6.911213517665e+01,-2.330860882923e+02
1.404768710307e-01,-6.915127229012e+01,-2.331252254057e+02
1.405462423250e-01,-6.919040940359e+01,-2.331643625192e+02
1.406156136194e-01,-6.922954651706e+01,-2.332034996327e+02
1.406849849137e-01,-6.926868363053e+01,-2.332426367461e+02
1.407543562080e-01,-6.930782074401e+01,-2.332817738596e+02
1.408237275024e-01,-6.934695785748e+01,-2.333209109731e+02
1.408930987967e-01,-6.938609497095e+01,-2.333600480866e+02
1.409624700910e-01,-6.942523208442e+01,-2.333991852000e+02
1.410318413854e-01,-6.946436919789e+01,-2.334383223135e+02
1.411012126797e-01,-6.950350631136e+01,-2.334774594270e+02
1.411705839740e-01,-6.954264342483e+01,-2.335165965404e+02
1.412399552684e-01,-6.958178053830e+01,-2.335557336539e+02
1.413093265627e-01,-6.962091765177e+01,-2.335948707674e+02
1.413786978571e-01,-6.966005476524e+01,-2.336340078809e+02
1.414480691514e-01,-6.969919187871e+01,-2.336731449943e+02
1.415174404457e-01,-6.973832899219e+01,-2.337122821078e+02
1.415868117401e-01,-6.977746610566e+01,-2.337514192213e+02
1.416561830344e-01,-6.981660321913e+01,-2.337905563347e+02
1.417255543287e-01,-6.985574033260e+01,-2.338296934482e+02
1.417949256231e-01,-6.989487744607e+01,-2.338688305617e+02
1.418642969174e-01,-6.993401455954e+01,-2.339079676751e+02
1.419336682117e-01,-6.997315167301e+01,-2.339471047886e+02
1.420030395061e-01,-7.001228878648e+01,-2.339862419021e+02
1.420724108004e-01,-7.005142589995e+01,-2.340253790156e+02
1.421417820948e-01,-7.009056301342e+01,-2.340645161290e+02
1.422111533891e-01,-7.012970012690e+01,-2.341036532425e+02
1.422805246834e-01,-7.016883724037e+01,-2.341427903560e+02
1.423498959778e-01,-7.020797435384e+01,-2.341819274694e+02
1.424192672721e-01,-7.024711146731e+01,-2.342210645829e+02
1.424886385664e-01,-7.028624858078e+01,-2.342602016964e+02
1.425580098608e-01,-7.032538569425e+01,-2.342993388099e+02
1.426273811551e-01,-7.036452280772e+01,-2.343384759233e+02
1.426967524494e-01,-7.040365992119e+01,-2.343776130368e+02
1.427661237438e-01,-7.044279703466e+01,-2.344167501503e+02
1.428354950381e-01,-7.048376410873e+01,-2.344577172243e+02
1.429048663324e-01,-7.052473118280e+01,-2.344986842984e+02
1.429742376268e-01,-7.056569825686e+01,-2.345396513725e+02
1.430436089211e-01,-7.060666533093e+01,-2.345806184465e+02
1.431129802155e-01,-7.064763240500e+01,-2.346215855206e+02
1.431823515098e-01,-7.068859947906e+01,-2.346625525947e+02
1.432517228041e-01,-7.072956655313e+01,-2.347035196687e+02
1.433210940985e-01,-7.077053362720e+01,-2.347444867428e+02
1.433904653928e-01,-7.081150070126e+01,-2.347854538169e+02
1.434598366871e-01,-7.085246777533e+01,-2.348264208909e+02
1.435292079815e-01,-7.089343484940e+01,-2.348673879650e+02
1.435985792758e-01,-7.093440192346e+01,-2.349083550391e+02
1.436679505701e-01,-7.097536899753e+01,-2.349493221131e+02
1.437373218645e-01,-7.101633607160e+01,-2.349902891872e+02
1.438066931588e-01,-7.105730314566e+01,-2.350312562613e+02
1.438760644532e-01,-7.109827021973e+01,-2.350722233353e+02
1.439454357475e-01,-7.113923729380e+01,-2.351131904094e+02
1.440148070418e-01,-7.118020436786e+01,-2.351541574835e+02
1.440841783362e-01,-7.122117144193e+01,-2.351951245575e+02
1.441535496305e-01,-7.126213851600e+01,-2.352360916316e+02
1.442229209248e-01,-7.130310559006e+01,-2.352770587057e+02
1.442922922192e-01,-7.134407266413e+01,-2.353180257797e+02
1.443616635135e-01,-7.138503973820e+01,-2.353589928538e+02
1.444310348078e-01,-7.142600681226e+01,-2.353999599279e+02
1.445004061022e-01,-7.146697388633e+01,-2.354409270019e+02
1.445697773965e-01,-7.150794096040e+01,-2.354818940760e+02
1.446391486909e-01,-7.154890803446e+01,-2.355228611501e+02
1.447085199852e-01,-7.158987510853e+01,-2.355638282241e+02
1.447778912795e-01,-7.163084218260e+01,-2.356047952982e+02
1.448472625739e-01,-7.167180925666e+01,-2.356457623723e+02
1.449166338682e-01,-7.171277633073e+01,-2.356867294463e+02
1.449860051625e-01,-7.175374340480e+01,-2.357276965204e+02
1.450553764569e-01,-7.179471047886e+01,-2.357686635945e+02
1.451247477512e-01,-7.183567755293e+01,-2.358096306685e+02
1.451941190455e-01,-7.187664462700e+01,-2.358505977426e+02
1.452634903399e-01,-7.191761170106e+01,-2.358915648167e+02
1.453328616342e-01,-7.195857877513e+01,-2.359325318907e+02
1.454022329285e-01,-7.199954584920e+01,-2.359734989648e+02
1.454716042229e-01,-7.204051292326e+01,-2.360144660389e+02
1.455409755172e-01,-7.208147999733e+01,-2.360554331129e+02
1.456103468116e-01,-7.212244707140e+01,-2.360964001870e+02
1.456797181059e-01,-7.216341414546e+01,-2.361373672611e+02
1.457490894002e-01,-7.220438121953e+01,-2.361783343351e+02
1.458184606946e-01,-7.224534829360e+01,-2.362193014092e+02
1.458878319889e-01,-7.228631536766e+01,-2.362602684833e+02
1.459572032832e-01,-7.232728244173e+01,-2.363012355573e+02
1.460265745776e-01,-7.236824951580e+01,-2.363422026314e+02
1.460959458719e-01,-7.240921658986e+01,-2.363831697055e+02
1.461653171662e-01,-7.245018366393e+01,-2.364241367795e+02
1.462346884606e-01,-7.249115073800e+01,-2.364651038536e+02
1.463040597549e-01,-7.253211781206e+01,-2.365060709277e+02
1.463734310493e-01,-7.257308488613e+01,-2.365470380017e+02
1.464428023436e-01,-7.261405196019e+01,-2.365880050758e+02
1.465121736379e-01,-7.265501903426e+01,-2.366289721499e+02
1.465815449323e-01,-7.269598610833e+01,-2.366699392239e+02
1.466509162266e-01,-7.273695318239e+01,-2.367109062980e+02
1.467202875209e-01,-7.277792025646e+01,-2.367518733721e+02
1.467896588153e-01,-7.281888733053e+01,-2.367928404461e+02
1.468590301096e-01,-7.285985440459e+01,-2.368338075202e+02
1.469284014039e-01,-7.290082147866e+01,-2.368747745943e+02
1.469977726983e-01,-7.294178855273e+01,-2.369157416683e+02
1.470671439926e-01,-7.298275562679e+01,-2.369567087424e+02
1.471365152870e-01,-7.302372270086e+01,-2.369976758165e+02
1.472058865813e-01,-7.306468977493e+01,-2.370386428905e+02
1.472752578756e-01,-7.310565684899e+01,-2.370796099646e+02
1.473446291700e-01,-7.314662392306e+01,-2.371205770387e+02
1.474140004643e-01,-7.318759099713e+01,-2.371615441127e+02
1.474833717586e-01,-7.322855807119e+01,-2.372025111868e+02
1.475527430530e-01,-7.326952514526e+01,-2.372434782609e+02
1.476221143473e-01,-7.331049221933e+01,-2.372844453349e+02
1.476914856416e-01,-7.335145929339e+01,-2.373254124090e+02
1.477608569360e-01,-7.339242636746e+01,-2.373663794831e+02
1.478302282303e-01,-7.343339344153e+01,-2.374073465571e+02
1.478995995246e-01,-7.347436051559e+01,-2.374483136312e+02
1.479689708190e-01,-7.351532758966e+01,-2.374892807053e+02
1.480383421133e-01,-7.355629466373e+01,-2.375302477793e+02
1.481077134077e-01,-7.359726173779e+01,-2.375712148534e+02
1.481770847020e-01,-7.363822881186e+01,-2.376121819275e+02
1.482464559963e-01,-7.367919588593e+01,-2.376531490015e+02
1.483158272907e-01,-7.372016295999e+01,-2.376941160756e+02
1.483851985850e-01,-7.376113003406e+01,-2.377350831497e+02
1.484545698793e-01,-7.380209710813e+01,-2.377760502237e+02
1.485239411737e-01,-7.384306418219e+01,-2.378170172978e+02
1.485933124680e-01,-7.388403125626e+01,-2.378579843719e+02
1.486626837623e-01,-7.392499833033e+01,-2.378989514459e+02
1.487320550567e-01,-7.396596540439e+01,-2.379399185200e+02
1.488014263510e-01,-7.400693247846e+01,-2.379808855941e+02
1.488707976454e-01,-7.404789955253e+01,-2.380218526681e+02
1.489401689397e-01,-7.408886662659e+01,-2.380628197422e+02
1.490095402340e-01,-7.412983370066e+01,-2.381037868163e+02
1.490789115284e-01,-7.417080077473e+01,-2.381447538903e+02
1.491482828227e-01,-7.421176784879e+01,-2.381857209644e+02
1.492176541170e-01,-7.425273492286e+01,-2.382266880385e+02
1.492870254114e-01,-7.429370199693e+01,-2.382676551125e+02
1.493563967057e-01,-7.433466907099e+01,-2.383086221866e+02
1.494257680000e-01,-7.437563614506e+01,-2.383495892607e+02
1.494951392944e-01,-7.441660321913e+01,-2.383905563347e+02
1.495645105887e-01,-7.445757029319e+01,-2.384315234088e+02
1.496338818831e-01,-7.449853736726e+01,-2.384724904829e+02
1.497032531774e-01,-7.453950444133e+01,-2.385134575569e+02
1.497726244717e-01,-7.458047151539e+01,-2.385544246310e+02
1.498419957661e-01,-7.462143858946e+01,-2.385953917051e+02
1.499113670604e-01,-7.466240566353e+01,-2.386363587791e+02
1.499807383547e-01,-7.470337273759e+01,-2.386773258532e+02
1.500501096491e-01,-7.474433981166e+01,-2.387182929273e+02
1.501194809434e-01,-7.478530688573e+01,-2.387592600013e+02
1.501888522377e-01,-7.482627395979e+01,-2.388002270754e+02
1.502582235321e-01,-7.486724103386e+01,-2.388411941495e+02
1.503275948264e-01,-7.490820810793e+01,-2.388821612235e+02
1.503969661208e-01,-7.494917518199e+01,-2.389231282976e+02
1.504663374151e-01,-7.499014225606e+01,-2.389640953717e+02
1.505357087094e-01,-7.503110933013e+01,-2.390050624457e+02
1.506050800038e-01,-7.507207640419e+01,-2.390460295198e+02
1.506744512981e-01,-7.511304347826e+01,-2.390869965939e+02
1.507438225924e-01,-7.515401055233e+01,-2.391279636679e+02
1.508131938868e-01,-7.519497762639e+01,-2.391689307420e+02
1.508825651811e-01,-7.523594470046e+01,-2.392098978161e+02
1.509519364754e-01,-7.527691177453e+01,-2.392508648901e+02
1.510213077698e-01,-7.531787884859e+01,-2.392918319642e+02
1.510906790641e-01,-7.535884592266e+01,-2.393327990383e+02
1.511600503584e-01,-7.539981299673e+01,-2.393737661123e+02
1.512294216528e-01,-7.544078007079e+01,-2.394147331864e+02
1.512987929471e-01,-7.548174714486e+01,-2.394557002605e+02
1.513681642415e-01,-7.552271421893e+01,-2.394966673345e+02
1.514375355358e-01,-7.556368129299e+01,-2.395376344086e+02
1.515069068301e-01,-7.560464836706e+01,-2.395786014827e+02
1.515762781245e-01,-7.564561544113e+01,-2.396195685567e+02
1.516456494188e-01,-7.568658251519e+01,-2.396605356308e+02
1.517150207131e-01,-7.572754958926e+01,-2.397015027049e+02
1.517843920075e-01,-7.576851666333e+01,-2.397424697789e+02
1.518537633018e-01,-7.580948373739e+01,-2.397834368530e+02
1.519231345961e-01,-7.585045081146e+01,-2.398244039271e+02
1.519925058905e-01,-7.589141788553e+01,-2.398653710011e+02
1.520618771848e-01,-7.593238495959e+01,-2.399063380752e+02
1.521312484792e-01,-7.597335203366e+01,-2.399473051493e+02
1.522006197735e-01,-7.601431910773e+01,-2.399882722233e+02
1.522699910678e-01,-7.605528618179e+01,-2.400292392974e+02
1.523393623622e-01,-7.609625325586e+01,-2.400702063715e+02
1.524087336565e-01,-7.613722032993e+01,-2.401111734455e+02
1.524781049508e-01,-7.617818740399e+01,-2.401521405196e+02
1.525474762452e-01,-7.621915447806e+01,-2.401931075937e+02
1.526168475395e-01,-7.626012155213e+01,-2.402340746677e+02
1.526862188338e-01,-7.630108862619e+01,-2.402750417418e+02
1.527555901282e-01,-7.634205570026e+01,-2.403160088159e+02
1.528249614225e-01,-7.638302277433e+01,-2.403569758899e+02
1.528943327169e-01,-7.642398984839e+01,-2.403979429640e+02
1.529637040112e-01,-7.646495692246e+01,-2.404389100381e+02
1.530330753055e-01,-7.650592399653e+01,-2.404798771121e+02
1.531024465999e-01,-7.654689107059e+01,-2.405208441862e+02
1.531718178942e-01,-7.658785814466e+01,-2.405618112603e+02
1.532411891885e-01,-7.664244974287e+01,-2.406164028585e+02
1.533105604829e-01,-7.669704134108e+01,-2.406709944567e+02
1.533799317772e-01,-7.675163293929e+01,-2.407255860549e+02
1.534493030715e-01,-7.680622453750e+01,-2.407801776531e+02
1.535186743659e-01,-7.686081613571e+01,-2.408347692513e+02
1.535880456602e-01,-7.691540773392e+01,-2.408893608495e+02
1.536574169545e-01,-7.696999933213e+01,-2.409439524477e+02
1.537267882489e-01,-7.702459093034e+01,-2.409985440459e+02
1.537961595432e-01,-7.707918252855e+01,-2.410531356442e+02
1.538655308376e-01,-7.713377412676e+01,-2.411077272424e+02
1.539349021319e-01,-7.718836572497e+01,-2.411623188406e+02
1.540042734262e-01,-7.724295732318e+01,-2.412169104388e+02
