time_s,position_m,motion_velocity_m_per_s,source_charge_C,short_circuit_current_A
0.00251367026816109,0,0,3.79931231481527e-13,1.67652011463665e-10
0.00256831527399068,0,0,3.89113635534933e-13,1.68422764776298e-10
0.00262296027982027,0,0,3.98338254171326e-13,1.69197059628531e-10
0.00267760528564986,0,0,4.07605281362308e-13,1.69974912276121e-10
0.00273225029147945,0,0,4.16914911969807e-13,1.70756339049276e-10
0.00278689529730904,0,0,4.26267341750163e-13,1.71541356353003e-10
0.00284154030313863,0,0,4.35662767358219e-13,1.72329980667442e-10
0.00289618530896822,0,0,4.45101386351436e-13,1.73122228548211e-10
0.0029508303147978,0,0,4.5458339719403e-13,1.73918116626752e-10
0.00300547532062739,0,0,4.64108999261123e-13,1.74717661610673e-10
0.00306012032645698,0,0,4.73678392842917e-13,1.75520880284099e-10
0.00311476533228657,0,0,4.83291779148878e-13,1.76327789508019e-10
