time_s,shape_matched_short_circuit_current_A,shape_matched_short_circuit_current_uA,integrated_transferred_charge_C,integrated_transferred_charge_nC
5.937726333443e-01,-5.753245066376e-06,-5.753245066376e+00,2.897323399089e-07,2.897323399089e+02
5.938272783501e-01,-5.751640681625e-06,-5.751640681625e+00,2.894179976346e-07,2.894179976346e+02
5.938819233560e-01,-5.750033094024e-06,-5.750033094024e+00,2.891037431190e-07,2.891037431190e+02
5.939365683618e-01,-5.748422320702e-06,-5.748422320702e+00,2.887895765376e-07,2.887895765376e+02
5.939912133676e-01,-5.746808378730e-06,-5.746808378730e+00,2.884754980634e-07,2.884754980634e+02
5.940458583735e-01,-5.745191285125e-06,-5.745191285125e+00,2.881615078687e-07,2.881615078687e+02
5.941005033793e-01,-5.743571056849e-06,-5.743571056849e+00,2.878476061263e-07,2.878476061263e+02
5.941551483851e-01,-5.741947710800e-06,-5.741947710800e+00,2.875337930065e-07,2.875337930065e+02
5.942097933910e-01,-5.740321263828e-06,-5.740321263828e+00,2.872200686785e-07,2.872200686785e+02
5.942644383968e-01,-5.738691732722e-06,-5.738691732722e+00,2.869064333127e-07,2.869064333127e+02
5.943190834026e-01,-5.737059134210e-06,-5.737059134210e+00,2.865928870763e-07,2.865928870763e+02
5.943737284084e-01,-5.735423484974e-06,-5.735423484974e+00,2.862794301367e-07,2.862794301367e+02
5.944283734143e-01,-5.733784801630e-06,-5.733784801630e+00,2.859660626594e-07,2.859660626594e+02
5.944830184201e-01,-5.732143100746e-06,-5.732143100746e+00,2.856527848111e-07,2.856527848111e+02
5.945376634259e-01,-5.730498398824e-06,-5.730498398824e+00,2.853395967555e-07,2.853395967555e+02
5.945923084318e-01,-5.728850712318e-06,-5.728850712318e+00,2.850264986556e-07,2.850264986556e+02
5.946469534376e-01,-5.727200057624e-06,-5.727200057624e+00,2.847134906752e-07,2.847134906752e+02
5.947015984434e-01,-5.725546451078e-06,-5.725546451078e+00,2.844005729755e-07,2.844005729755e+02
5.947562434492e-01,-5.723889908964e-06,-5.723889908964e+00,2.840877457173e-07,2.840877457173e+02
5.948108884551e-01,-5.722230447512e-06,-5.722230447512e+00,2.837750090601e-07,2.837750090601e+02
5.948655334609e-01,-5.720568082893e-06,-5.720568082893e+00,2.834623631641e-07,2.834623631641e+02
5.949201784667e-01,-5.718902831218e-06,-5.718902831218e+00,2.831498081869e-07,2.831498081869e+02
5.949748234726e-01,-5.717234708554e-06,-5.717234708554e+00,2.828373442852e-07,2.828373442852e+02
5.950294684784e-01,-5.715563730900e-06,-5.715563730900e+00,2.825249716167e-07,2.825249716167e+02
5.950841134842e-01,-5.713889914208e-06,-5.713889914208e+00,2.822126903363e-07,2.822126903363e+02
5.951387584901e-01,-5.712213274372e-06,-5.712213274372e+00,2.819005005982e-07,2.819005005982e+02
5.951934034959e-01,-5.710533827233e-06,-5.710533827233e+00,2.815884025574e-07,2.815884025574e+02
5.952480485017e-01,-5.708851588570e-06,-5.708851588570e+00,2.812763963663e-07,2.812763963663e+02
5.953026935075e-01,-5.707166574113e-06,-5.707166574113e+00,2.809644821769e-07,2.809644821769e+02
5.953573385134e-01,-5.705478799541e-06,-5.705478799541e+00,2.806526601401e-07,2.806526601401e+02
5.954119835192e-01,-5.703788280463e-06,-5.703788280463e+00,2.803409304072e-07,2.803409304072e+02
5.954666285250e-01,-5.702095032452e-06,-5.702095032452e+00,2.800292931273e-07,2.800292931273e+02
5.955212735309e-01,-5.700399071013e-06,-5.700399071013e+00,2.797177484485e-07,2.797177484485e+02
5.955759185367e-01,-5.698700411599e-06,-5.698700411599e+00,2.794062965198e-07,2.794062965198e+02
5.956305635425e-01,-5.696999069615e-06,-5.696999069615e+00,2.790949374877e-07,2.790949374877e+02
5.956852085483e-01,-5.695295060405e-06,-5.695295060405e+00,2.787836714983e-07,2.787836714983e+02
5.957398535542e-01,-5.693588399257e-06,-5.693588399257e+00,2.784724986964e-07,2.784724986964e+02
5.957944985600e-01,-5.691879101413e-06,-5.691879101413e+00,2.781614192276e-07,2.781614192276e+02
5.958491435658e-01,-5.690167182052e-06,-5.690167182052e+00,2.778504332350e-07,2.778504332350e+02
5.959037885717e-01,-5.688452656309e-06,-5.688452656309e+00,2.775395408609e-07,2.775395408609e+02
5.959584335775e-01,-5.686735539254e-06,-5.686735539254e+00,2.772287422484e-07,2.772287422484e+02
5.960130785833e-01,-5.685015845908e-06,-5.685015845908e+00,2.769180375382e-07,2.769180375382e+02
5.960677235892e-01,-5.683293591243e-06,-5.683293591243e+00,2.766074268701e-07,2.766074268701e+02
5.961223685950e-01,-5.681568790172e-06,-5.681568790172e+00,2.762969103847e-07,2.762969103847e+02
5.961770136008e-01,-5.679841457553e-06,-5.679841457553e+00,2.759864882203e-07,2.759864882203e+02
5.962316586066e-01,-5.678111608197e-06,-5.678111608197e+00,2.756761605147e-07,2.756761605147e+02
5.962863036125e-01,-5.676379256854e-06,-5.676379256854e+00,2.753659274045e-07,2.753659274045e+02
5.963409486183e-01,-5.674644418227e-06,-5.674644418227e+00,2.750557890273e-07,2.750557890273e+02
5.963955936241e-01,-5.672907106964e-06,-5.672907106964e+00,2.747457455178e-07,2.747457455178e+02
5.964502386300e-01,-5.671167337659e-06,-5.671167337659e+00,2.744357970103e-07,2.744357970103e+02
5.965048836358e-01,-5.669425124852e-06,-5.669425124852e+00,2.741259436399e-07,2.741259436399e+02
5.965595286416e-01,-5.667680483035e-06,-5.667680483035e+00,2.738161855390e-07,2.738161855390e+02
5.966141736475e-01,-5.665933426642e-06,-5.665933426642e+00,2.735065228396e-07,2.735065228396e+02
5.966688186533e-01,-5.664183970061e-06,-5.664183970061e+00,2.731969556741e-07,2.731969556741e+02
5.967234636591e-01,-5.662432127619e-06,-5.662432127619e+00,2.728874841729e-07,2.728874841729e+02
5.967781086649e-01,-5.660677913594e-06,-5.660677913594e+00,2.725781084660e-07,2.725781084660e+02
5.968327536708e-01,-5.658921342218e-06,-5.658921342218e+00,2.722688286820e-07,2.722688286820e+02
5.968873986766e-01,-5.657162427663e-06,-5.657162427663e+00,2.719596449503e-07,2.719596449503e+02
5.969420436824e-01,-5.655401184049e-06,-5.655401184049e+00,2.716505573982e-07,2.716505573982e+02
5.969966886883e-01,-5.653637625452e-06,-5.653637625452e+00,2.713415661520e-07,2.713415661520e+02
5.970513336941e-01,-5.651871765888e-06,-5.651871765888e+00,2.710326713389e-07,2.710326713389e+02
5.971059786999e-01,-5.650103619324e-06,-5.650103619324e+00,2.707238730836e-07,2.707238730836e+02
5.971606237057e-01,-5.648333199678e-06,-5.648333199678e+00,2.704151715109e-07,2.704151715109e+02
5.972152687116e-01,-5.646560520811e-06,-5.646560520811e+00,2.701065667439e-07,2.701065667439e+02
5.972699137174e-01,-5.644785596538e-06,-5.644785596538e+00,2.697980589069e-07,2.697980589069e+02
5.973245587232e-01,-5.643008440621e-06,-5.643008440621e+00,2.694896481215e-07,2.694896481215e+02
5.973792037291e-01,-5.641229066772e-06,-5.641229066772e+00,2.691813345090e-07,2.691813345090e+02
5.974338487349e-01,-5.639447488646e-06,-5.639447488646e+00,2.688731181911e-07,2.688731181911e+02
5.974884937407e-01,-5.637663719856e-06,-5.637663719856e+00,2.685649992874e-07,2.685649992874e+02
5.975431387466e-01,-5.635877773960e-06,-5.635877773960e+00,2.682569779166e-07,2.682569779166e+02
5.975977837524e-01,-5.634089664462e-06,-5.634089664462e+00,2.679490541986e-07,2.679490541986e+02
5.976524287582e-01,-5.632299404822e-06,-5.632299404822e+00,2.676412282506e-07,2.676412282506e+02
5.977070737640e-01,-5.630507008446e-06,-5.630507008446e+00,2.673335001897e-07,2.673335001897e+02
5.977617187699e-01,-5.628712488688e-06,-5.628712488688e+00,2.670258701318e-07,2.670258701318e+02
5.978163637757e-01,-5.626915858856e-06,-5.626915858856e+00,2.667183381936e-07,2.667183381936e+02
5.978710087815e-01,-5.625117132207e-06,-5.625117132207e+00,2.664109044896e-07,2.664109044896e+02
5.979256537874e-01,-5.623316321944e-06,-5.623316321944e+00,2.661035691334e-07,2.661035691334e+02
5.979802987932e-01,-5.621513441226e-06,-5.621513441226e+00,2.657963322395e-07,2.657963322395e+02
5.980349437990e-01,-5.619708503156e-06,-5.619708503156e+00,2.654891939204e-07,2.654891939204e+02
5.980895888049e-01,-5.617901520796e-06,-5.617901520796e+00,2.651821542873e-07,2.651821542873e+02
5.981442338107e-01,-5.616092507149e-06,-5.616092507149e+00,2.648752134529e-07,2.648752134529e+02
5.981988788165e-01,-5.614281475175e-06,-5.614281475175e+00,2.645683715272e-07,2.645683715272e+02
5.982535238223e-01,-5.612468437780e-06,-5.612468437780e+00,2.642616286202e-07,2.642616286202e+02
5.983081688282e-01,-5.610653407827e-06,-5.610653407827e+00,2.639549848404e-07,2.639549848404e+02
5.983628138340e-01,-5.608836398128e-06,-5.608836398128e+00,2.636484402977e-07,2.636484402977e+02
5.984174588398e-01,-5.607017421439e-06,-5.607017421439e+00,2.633419950992e-07,2.633419950992e+02
5.984721038457e-01,-5.605196490479e-06,-5.605196490479e+00,2.630356493515e-07,2.630356493515e+02
5.985267488515e-01,-5.603373617912e-06,-5.603373617912e+00,2.627294031622e-07,2.627294031622e+02
5.985813938573e-01,-5.601548816349e-06,-5.601548816349e+00,2.624232566365e-07,2.624232566365e+02
5.986360388631e-01,-5.599722098362e-06,-5.599722098362e+00,2.621172098794e-07,2.621172098794e+02
5.986906838690e-01,-5.597893476469e-06,-5.597893476469e+00,2.618112629949e-07,2.618112629949e+02
5.987453288748e-01,-5.596062963144e-06,-5.596062963144e+00,2.615054160876e-07,2.615054160876e+02
5.987999738806e-01,-5.594230570806e-06,-5.594230570806e+00,2.611996692600e-07,2.611996692600e+02
5.988546188865e-01,-5.592396311833e-06,-5.592396311833e+00,2.608940226140e-07,2.608940226140e+02
5.989092638923e-01,-5.590560198553e-06,-5.590560198553e+00,2.605884762524e-07,2.605884762524e+02
5.989639088981e-01,-5.588722243244e-06,-5.588722243244e+00,2.602830302754e-07,2.602830302754e+02
5.990185539040e-01,-5.586882458138e-06,-5.586882458138e+00,2.599776847830e-07,2.599776847830e+02
5.990731989098e-01,-5.585040855422e-06,-5.585040855422e+00,2.596724398759e-07,2.596724398759e+02
5.991278439156e-01,-5.583197447236e-06,-5.583197447236e+00,2.593672956525e-07,2.593672956525e+02
5.991824889214e-01,-5.581352245664e-06,-5.581352245664e+00,2.590622522111e-07,2.590622522111e+02
5.992371339273e-01,-5.579505262757e-06,-5.579505262757e+00,2.587573096489e-07,2.587573096489e+02
5.992917789331e-01,-5.577656510506e-06,-5.577656510506e+00,2.584524680640e-07,2.584524680640e+02
5.993464239389e-01,-5.575806000865e-06,-5.575806000865e+00,2.581477275522e-07,2.581477275522e+02
5.994010689448e-01,-5.573953745736e-06,-5.573953745736e+00,2.578430882086e-07,2.578430882086e+02
5.994557139506e-01,-5.572099756973e-06,-5.572099756973e+00,2.575385501295e-07,2.575385501295e+02
5.995103589564e-01,-5.570244046392e-06,-5.570244046392e+00,2.572341134086e-07,2.572341134086e+02
5.995650039623e-01,-5.568386625751e-06,-5.568386625751e+00,2.569297781392e-07,2.569297781392e+02
5.996196489681e-01,-5.566527506774e-06,-5.566527506774e+00,2.566255444155e-07,2.566255444155e+02
5.996742939739e-01,-5.564666701130e-06,-5.564666701130e+00,2.563214123295e-07,2.563214123295e+02
5.997289389797e-01,-5.562804220445e-06,-5.562804220445e+00,2.560173819729e-07,2.560173819729e+02
5.997835839856e-01,-5.560940076299e-06,-5.560940076299e+00,2.557134534366e-07,2.557134534366e+02
5.998382289914e-01,-5.559074280228e-06,-5.559074280228e+00,2.554096268121e-07,2.554096268121e+02
5.998928739972e-01,-5.557206843722e-06,-5.557206843722e+00,2.551059021888e-07,2.551059021888e+02
5.999475190031e-01,-5.555337778221e-06,-5.555337778221e+00,2.548022796556e-07,2.548022796556e+02
6.000021640089e-01,-5.553467095129e-06,-5.553467095129e+00,2.544987593023e-07,2.544987593023e+02
6.000568090147e-01,-5.551594805794e-06,-5.551594805794e+00,2.541953412163e-07,2.541953412163e+02
6.001114540205e-01,-5.549720921529e-06,-5.549720921529e+00,2.538920254851e-07,2.538920254851e+02
6.001660990264e-01,-5.547845453595e-06,-5.547845453595e+00,2.535888121951e-07,2.535888121951e+02
6.002207440322e-01,-5.545968413210e-06,-5.545968413210e+00,2.532857014335e-07,2.532857014335e+02
6.002753890380e-01,-5.544089811552e-06,-5.544089811552e+00,2.529826932855e-07,2.529826932855e+02
6.003300340439e-01,-5.542209659748e-06,-5.542209659748e+00,2.526797878355e-07,2.526797878355e+02
6.003846790497e-01,-5.540327968883e-06,-5.540327968883e+00,2.523769851690e-07,2.523769851690e+02
6.004393240555e-01,-5.538444749997e-06,-5.538444749997e+00,2.520742853693e-07,2.520742853693e+02
6.004939690614e-01,-5.536560014091e-06,-5.536560014091e+00,2.517716885189e-07,2.517716885189e+02
6.005486140672e-01,-5.534673772116e-06,-5.534673772116e+00,2.514691947017e-07,2.514691947017e+02
6.006032590730e-01,-5.532786034980e-06,-5.532786034980e+00,2.511668039990e-07,2.511668039990e+02
6.006579040788e-01,-5.530896813549e-06,-5.530896813549e+00,2.508645164923e-07,2.508645164923e+02
6.007125490847e-01,-5.529006118644e-06,-5.529006118644e+00,2.505623322618e-07,2.505623322618e+02
6.007671940905e-01,-5.527113961045e-06,-5.527113961045e+00,2.502602513889e-07,2.502602513889e+02
6.008218390963e-01,-5.525220351487e-06,-5.525220351487e+00,2.499582739526e-07,2.499582739526e+02
6.008764841022e-01,-5.523325300661e-06,-5.523325300661e+00,2.496564000314e-07,2.496564000314e+02
6.009311291080e-01,-5.521428819215e-06,-5.521428819215e+00,2.493546297049e-07,2.493546297049e+02
6.009857741138e-01,-5.519530917753e-06,-5.519530917753e+00,2.490529630505e-07,2.490529630505e+02
6.010404191196e-01,-5.517631606844e-06,-5.517631606844e+00,2.487514001454e-07,2.487514001454e+02
6.010950641255e-01,-5.515730897001e-06,-5.515730897001e+00,2.484499410659e-07,2.484499410659e+02
6.011497091313e-01,-5.513828798705e-06,-5.513828798705e+00,2.481485858891e-07,2.481485858891e+02
6.012043541371e-01,-5.511925322391e-06,-5.511925322391e+00,2.478473346901e-07,2.478473346901e+02
6.012589991430e-01,-5.510020478452e-06,-5.510020478452e+00,2.475461875435e-07,2.475461875435e+02
6.013136441488e-01,-5.508114277238e-06,-5.508114277238e+00,2.472451445247e-07,2.472451445247e+02
6.013682891546e-01,-5.506206729056e-06,-5.506206729056e+00,2.469442057070e-07,2.469442057070e+02
6.014229341605e-01,-5.504297844173e-06,-5.504297844173e+00,2.466433711634e-07,2.466433711634e+02
6.014775791663e-01,-5.502387632814e-06,-5.502387632814e+00,2.463426409675e-07,2.463426409675e+02
6.015322241721e-01,-5.500476105164e-06,-5.500476105164e+00,2.460420151911e-07,2.460420151911e+02
6.015868691779e-01,-5.498563271361e-06,-5.498563271361e+00,2.457414939058e-07,2.457414939058e+02
6.016415141838e-01,-5.496649141505e-06,-5.496649141505e+00,2.454410771823e-07,2.454410771823e+02
6.016961591896e-01,-5.494733725660e-06,-5.494733725660e+00,2.451407650920e-07,2.451407650920e+02
6.017508041954e-01,-5.492817033838e-06,-5.492817033838e+00,2.448405577045e-07,2.448405577045e+02
6.018054492013e-01,-5.490899076014e-06,-5.490899076014e+00,2.445404550887e-07,2.445404550887e+02
6.018600942071e-01,-5.488979862128e-06,-5.488979862128e+00,2.442404573146e-07,2.442404573146e+02
6.019147392129e-01,-5.487059402074e-06,-5.487059402074e+00,2.439405644499e-07,2.439405644499e+02
6.019693842188e-01,-5.485137705703e-06,-5.485137705703e+00,2.436407765621e-07,2.436407765621e+02
6.020240292246e-01,-5.483214782832e-06,-5.483214782832e+00,2.433410937194e-07,2.433410937194e+02
6.020786742304e-01,-5.481290643230e-06,-5.481290643230e+00,2.430415159881e-07,2.430415159881e+02
6.021333192362e-01,-5.479365296631e-06,-5.479365296631e+00,2.427420434344e-07,2.427420434344e+02
6.021879642421e-01,-5.477438752729e-06,-5.477438752729e+00,2.424426761234e-07,2.424426761234e+02
6.022426092479e-01,-5.475511021175e-06,-5.475511021175e+00,2.421434141215e-07,2.421434141215e+02
6.022972542537e-01,-5.473582111583e-06,-5.473582111583e+00,2.418442574926e-07,2.418442574926e+02
6.023518992596e-01,-5.471652033524e-06,-5.471652033524e+00,2.415452063004e-07,2.415452063004e+02
6.024065442654e-01,-5.469720796530e-06,-5.469720796530e+00,2.412462606095e-07,2.412462606095e+02
6.024611892712e-01,-5.467788410097e-06,-5.467788410097e+00,2.409474204825e-07,2.409474204825e+02
6.025158342770e-01,-5.465854883678e-06,-5.465854883678e+00,2.406486859819e-07,2.406486859819e+02
6.025704792829e-01,-5.463920226689e-06,-5.463920226689e+00,2.403500571692e-07,2.403500571692e+02
6.026251242887e-01,-5.461984448501e-06,-5.461984448501e+00,2.400515341070e-07,2.400515341070e+02
6.026797692945e-01,-5.460047558457e-06,-5.460047558457e+00,2.397531168558e-07,2.397531168558e+02
6.027344143004e-01,-5.458109565848e-06,-5.458109565848e+00,2.394548054756e-07,2.394548054756e+02
6.027890593062e-01,-5.456170479938e-06,-5.456170479938e+00,2.391566000274e-07,2.391566000274e+02
6.028437043120e-01,-5.454230309946e-06,-5.454230309946e+00,2.388585005702e-07,2.388585005702e+02
6.028983493179e-01,-5.452289065052e-06,-5.452289065052e+00,2.385605071624e-07,2.385605071624e+02
6.029529943237e-01,-5.450346754400e-06,-5.450346754400e+00,2.382626198636e-07,2.382626198636e+02
6.030076393295e-01,-5.448403387098e-06,-5.448403387098e+00,2.379648387312e-07,2.379648387312e+02
6.030622843353e-01,-5.446458972206e-06,-5.446458972206e+00,2.376671638228e-07,2.376671638228e+02
6.031169293412e-01,-5.444513518758e-06,-5.444513518758e+00,2.373695951948e-07,2.373695951948e+02
6.031715743470e-01,-5.442567035741e-06,-5.442567035741e+00,2.370721329048e-07,2.370721329048e+02
6.032262193528e-01,-5.440619532113e-06,-5.440619532113e+00,2.367747770082e-07,2.367747770082e+02
6.032808643587e-01,-5.438671016784e-06,-5.438671016784e+00,2.364775275601e-07,2.364775275601e+02
6.033355093645e-01,-5.436721498634e-06,-5.436721498634e+00,2.361803846166e-07,2.361803846166e+02
6.033901543703e-01,-5.434770986504e-06,-5.434770986504e+00,2.358833482316e-07,2.358833482316e+02
6.034447993762e-01,-5.432819489197e-06,-5.432819489197e+00,2.355864184588e-07,2.355864184588e+02
6.034994443820e-01,-5.430867015476e-06,-5.430867015476e+00,2.352895953528e-07,2.352895953528e+02
6.035540893878e-01,-5.428913574075e-06,-5.428913574075e+00,2.349928789661e-07,2.349928789661e+02
6.036087343936e-01,-5.426959173680e-06,-5.426959173680e+00,2.346962693515e-07,2.346962693515e+02
6.036633793995e-01,-5.425003822951e-06,-5.425003822951e+00,2.343997665605e-07,2.343997665605e+02
6.037180244053e-01,-5.423047530503e-06,-5.423047530503e+00,2.341033706459e-07,2.341033706459e+02
6.037726694111e-01,-5.421090304919e-06,-5.421090304919e+00,2.338070816585e-07,2.338070816585e+02
6.038273144170e-01,-5.419132154744e-06,-5.419132154744e+00,2.335108996483e-07,2.335108996483e+02
6.038819594228e-01,-5.417173088489e-06,-5.417173088489e+00,2.332148246669e-07,2.332148246669e+02
6.039366044286e-01,-5.415213114623e-06,-5.415213114623e+00,2.329188567635e-07,2.329188567635e+02
6.039912494344e-01,-5.413252241587e-06,-5.413252241587e+00,2.326229959874e-07,2.326229959874e+02
6.040458944403e-01,-5.411290477779e-06,-5.411290477779e+00,2.323272423870e-07,2.323272423870e+02
6.041005394461e-01,-5.409327831564e-06,-5.409327831564e+00,2.320315960118e-07,2.320315960118e+02
6.041551844519e-01,-5.407364311272e-06,-5.407364311272e+00,2.317360569094e-07,2.317360569094e+02
6.042098294578e-01,-5.405399925199e-06,-5.405399925199e+00,2.314406251267e-07,2.314406251267e+02
6.042644744636e-01,-5.403434681600e-06,-5.403434681600e+00,2.311453007118e-07,2.311453007118e+02
6.043191194694e-01,-5.401468588697e-06,-5.401468588697e+00,2.308500837108e-07,2.308500837108e+02
6.043737644753e-01,-5.399501654682e-06,-5.399501654682e+00,2.305549741695e-07,2.305549741695e+02
6.044284094811e-01,-5.397533887703e-06,-5.397533887703e+00,2.302599721346e-07,2.302599721346e+02
