time_s,short_circuit_current_A,integrated_transferred_charge_C,short_circuit_current_uA,integrated_transferred_charge_nC
6.666690711210e-03,2.329098188935e-10,1.188421461557e-12,2.329098188935e-04,1.188421461557e-03
6.721335717039e-03,2.339830569689e-10,1.201178143519e-12,2.339830569689e-04,1.201178143519e-03
6.775980722869e-03,2.350612368397e-10,1.213993607603e-12,2.350612368397e-04,1.213993607603e-03
6.830625728699e-03,2.361443812268e-10,1.226868124477e-12,2.361443812268e-04,1.226868124477e-03
6.885270734528e-03,2.372325129558e-10,1.239801966048e-12,2.372325129558e-04,1.239801966048e-03
6.939915740358e-03,2.383256549566e-10,1.252795405477e-12,2.383256549566e-04,1.252795405477e-03
6.994560746187e-03,2.394238302643e-10,1.265848717179e-12,2.394238302643e-04,1.265848717179e-03
7.049205752017e-03,2.405270620195e-10,1.278962176832e-12,2.405270620195e-04,1.278962176832e-03
7.103850757847e-03,2.416353734691e-10,1.292136061382e-12,2.416353734691e-04,1.292136061382e-03
7.158495763676e-03,2.427487879663e-10,1.305370649044e-12,2.427487879663e-04,1.305370649044e-03
7.213140769506e-03,2.438673289715e-10,1.318666219318e-12,2.438673289715e-04,1.318666219318e-03
7.267785775335e-03,2.449910200526e-10,1.332023052984e-12,2.449910200526e-04,1.332023052984e-03
7.322430781165e-03,2.461198848853e-10,1.345441432115e-12,2.461198848853e-04,1.345441432115e-03
7.377075786995e-03,2.472539472541e-10,1.358921640082e-12,2.472539472541e-04,1.358921640082e-03
7.431720792824e-03,2.483932310524e-10,1.372463961556e-12,2.483932310524e-04,1.372463961556e-03
7.486365798654e-03,2.495377602830e-10,1.386068682518e-12,2.495377602830e-04,1.386068682518e-03
7.541010804483e-03,2.506875590588e-10,1.399736090264e-12,2.506875590588e-04,1.399736090264e-03
7.595655810313e-03,2.518426516032e-10,1.413466473410e-12,2.518426516032e-04,1.413466473410e-03
7.650300816142e-03,2.530030622506e-10,1.427260121898e-12,2.530030622506e-04,1.427260121898e-03
7.704945821972e-03,2.541688154467e-10,1.441117327005e-12,2.541688154467e-04,1.441117327005e-03
7.759590827802e-03,2.553399357494e-10,1.455038381344e-12,2.553399357494e-04,1.455038381344e-03
7.814235833631e-03,2.565164478293e-10,1.469023578876e-12,2.565164478293e-04,1.469023578876e-03
7.868880839461e-03,2.576983764696e-10,1.483073214912e-12,2.576983764696e-04,1.483073214912e-03
7.923525845290e-03,2.588857465674e-10,1.497187586120e-12,2.588857465674e-04,1.497187586120e-03
7.978170851120e-03,2.600785831337e-10,1.511366990531e-12,2.600785831337e-04,1.511366990531e-03
8.032815856950e-03,2.612769112942e-10,1.525611727547e-12,2.612769112942e-04,1.525611727547e-03
8.087460862779e-03,2.624807562895e-10,1.539922097946e-12,2.624807562895e-04,1.539922097946e-03
8.142105868609e-03,2.636901434760e-10,1.554298403889e-12,2.636901434760e-04,1.554298403889e-03
8.196750874438e-03,2.649050983263e-10,1.568740948923e-12,2.649050983263e-04,1.568740948923e-03
8.251395880268e-03,2.661256464295e-10,1.583250037995e-12,2.661256464295e-04,1.583250037995e-03
8.306040886098e-03,2.673518134920e-10,1.597825977449e-12,2.673518134920e-04,1.597825977449e-03
8.360685891927e-03,2.685836253381e-10,1.612469075038e-12,2.685836253381e-04,1.612469075038e-03
8.415330897757e-03,2.698211079101e-10,1.627179639932e-12,2.698211079101e-04,1.627179639932e-03
8.469975903586e-03,2.710642872693e-10,1.641957982718e-12,2.710642872693e-04,1.641957982718e-03
8.524620909416e-03,2.723131895963e-10,1.656804415413e-12,2.723131895963e-04,1.656804415413e-03
8.579265915245e-03,2.735678411917e-10,1.671719251468e-12,2.735678411917e-04,1.671719251468e-03
8.633910921075e-03,2.748282684765e-10,1.686702805773e-12,2.748282684765e-04,1.686702805773e-03
8.688555926905e-03,2.760944979925e-10,1.701755394666e-12,2.760944979925e-04,1.701755394666e-03
8.743200932734e-03,2.773665564034e-10,1.716877335938e-12,2.773665564034e-04,1.716877335938e-03
8.797845938564e-03,2.786444704948e-10,1.732068948841e-12,2.786444704948e-04,1.732068948841e-03
8.852490944393e-03,2.799282671750e-10,1.747330554094e-12,2.799282671750e-04,1.747330554094e-03
8.907135950223e-03,2.812179734754e-10,1.762662473890e-12,2.812179734754e-04,1.762662473890e-03
8.961780956053e-03,2.825136165514e-10,1.778065031902e-12,2.825136165514e-04,1.778065031902e-03
9.016425961882e-03,2.838152236824e-10,1.793538553289e-12,2.838152236824e-04,1.793538553289e-03
9.071070967712e-03,2.851228222731e-10,1.809083364708e-12,2.851228222731e-04,1.809083364708e-03
9.125715973541e-03,2.864364398535e-10,1.824699794314e-12,2.864364398535e-04,1.824699794314e-03
9.180360979371e-03,2.877561040794e-10,1.840388171769e-12,2.877561040794e-04,1.840388171769e-03
9.235005985201e-03,2.890818427337e-10,1.856148828252e-12,2.890818427337e-04,1.856148828252e-03
9.289650991030e-03,2.904136837260e-10,1.871982096463e-12,2.904136837260e-04,1.871982096463e-03
9.344295996860e-03,2.917516550940e-10,1.887888310630e-12,2.917516550940e-04,1.887888310630e-03
9.398941002689e-03,2.930957850035e-10,1.903867806517e-12,2.930957850035e-04,1.903867806517e-03
9.453586008519e-03,2.944461017496e-10,1.919920921430e-12,2.944461017496e-04,1.919920921430e-03
9.508231014348e-03,2.958026337564e-10,1.936047994226e-12,2.958026337564e-04,1.936047994226e-03
9.562876020178e-03,2.971654095786e-10,1.952249365319e-12,2.971654095786e-04,1.952249365319e-03
9.617521026008e-03,2.985344579012e-10,1.968525376684e-12,2.985344579012e-04,1.968525376684e-03
9.672166031837e-03,2.999098075408e-10,1.984876371871e-12,2.999098075408e-04,1.984876371871e-03
9.726811037667e-03,3.012914874457e-10,2.001302696006e-12,3.012914874457e-04,2.001302696006e-03
9.781456043496e-03,3.026795266967e-10,2.017804695800e-12,3.026795266967e-04,2.017804695800e-03
9.836101049326e-03,3.040739545077e-10,2.034382719559e-12,3.040739545077e-04,2.034382719559e-03
9.890746055156e-03,3.054748002263e-10,2.051037117187e-12,3.054748002263e-04,2.051037117187e-03
9.945391060985e-03,3.068820933344e-10,2.067768240196e-12,3.068820933344e-04,2.067768240196e-03
1.000003606681e-02,3.082958634489e-10,2.084576441712e-12,3.082958634489e-04,2.084576441712e-03
1.005468107264e-02,3.097161403220e-10,2.101462076486e-12,3.097161403220e-04,2.101462076486e-03
1.010932607847e-02,3.111429538423e-10,2.118425500897e-12,3.111429538423e-04,2.118425500897e-03
1.016397108430e-02,3.125763340349e-10,2.135467072958e-12,3.125763340349e-04,2.135467072958e-03
1.021861609013e-02,3.140163110624e-10,2.152587152330e-12,3.140163110624e-04,2.152587152330e-03
1.027326109596e-02,3.154629152253e-10,2.169786100325e-12,3.154629152253e-04,2.169786100325e-03
1.032790610179e-02,3.169161769630e-10,2.187064279915e-12,3.169161769630e-04,2.187064279915e-03
1.038255110762e-02,3.183761268537e-10,2.204422055738e-12,3.183761268537e-04,2.204422055738e-03
1.043719611345e-02,3.198427956160e-10,2.221859794107e-12,3.198427956160e-04,2.221859794107e-03
1.049184111928e-02,3.213162141086e-10,2.239377863020e-12,3.213162141086e-04,2.239377863020e-03
1.054648612511e-02,3.227964133315e-10,2.256976632160e-12,3.227964133315e-04,2.256976632160e-03
1.060113113094e-02,3.242834244265e-10,2.274656472914e-12,3.242834244265e-04,2.274656472914e-03
1.065577613677e-02,3.257772786779e-10,2.292417758369e-12,3.257772786779e-04,2.292417758369e-03
1.071042114260e-02,3.272780075130e-10,2.310260863330e-12,3.272780075130e-04,2.310260863330e-03
1.076506614843e-02,3.287856425029e-10,2.328186164320e-12,3.287856425029e-04,2.328186164320e-03
1.081971115426e-02,3.303002153630e-10,2.346194039593e-12,3.303002153630e-04,2.346194039593e-03
1.087435616009e-02,3.318217579538e-10,2.364284869139e-12,3.318217579538e-04,2.364284869139e-03
1.092900116592e-02,3.333503022815e-10,2.382459034693e-12,3.333503022815e-04,2.382459034693e-03
1.098364617175e-02,3.348858804986e-10,2.400716919745e-12,3.348858804986e-04,2.400716919745e-03
1.103829117758e-02,3.364285249047e-10,2.419058909544e-12,3.364285249047e-04,2.419058909544e-03
1.109293618341e-02,3.379782679471e-10,2.437485391107e-12,3.379782679471e-04,2.437485391107e-03
1.114758118924e-02,3.395351422213e-10,2.455996753232e-12,3.395351422213e-04,2.455996753232e-03
1.120222619507e-02,3.410991804721e-10,2.474593386497e-12,3.410991804721e-04,2.474593386497e-03
1.125687120090e-02,3.426704155937e-10,2.493275683279e-12,3.426704155937e-04,2.493275683279e-03
1.131151620672e-02,3.442488806309e-10,2.512044037749e-12,3.442488806309e-04,2.512044037749e-03
1.136616121255e-02,3.458346087795e-10,2.530898845900e-12,3.458346087795e-04,2.530898845900e-03
1.142080621838e-02,3.474276333871e-10,2.549840505533e-12,3.474276333871e-04,2.549840505533e-03
1.147545122421e-02,3.490279879537e-10,2.568869416277e-12,3.490279879537e-04,2.568869416277e-03
1.153009623004e-02,3.506357061323e-10,2.587985979598e-12,3.506357061323e-04,2.587985979598e-03
1.158474123587e-02,3.522508217299e-10,2.607190598805e-12,3.522508217299e-04,2.607190598805e-03
1.163938624170e-02,3.538733687080e-10,2.626483679056e-12,3.538733687080e-04,2.626483679056e-03
1.169403124753e-02,3.555033811833e-10,2.645865627373e-12,3.555033811833e-04,2.645865627373e-03
1.174867625336e-02,3.571408934284e-10,2.665336852643e-12,3.571408934284e-04,2.665336852643e-03
1.180332125919e-02,3.587859398724e-10,2.684897765633e-12,3.587859398724e-04,2.684897765633e-03
1.185796626502e-02,3.604385551020e-10,2.704548778994e-12,3.604385551020e-04,2.704548778994e-03
1.191261127085e-02,3.620987738618e-10,2.724290307270e-12,3.620987738618e-04,2.724290307270e-03
1.196725627668e-02,3.637666310551e-10,2.744122766912e-12,3.637666310551e-04,2.744122766912e-03
1.202190128251e-02,3.654421617449e-10,2.764046576279e-12,3.654421617449e-04,2.764046576279e-03
1.207654628834e-02,3.671254011542e-10,2.784062155652e-12,3.671254011542e-04,2.784062155652e-03
1.213119129417e-02,3.688163846670e-10,2.804169927240e-12,3.688163846670e-04,2.804169927240e-03
1.218583630000e-02,3.705151478290e-10,2.824370315192e-12,3.705151478290e-04,2.824370315192e-03
1.224048130583e-02,3.722217263482e-10,2.844663745602e-12,3.722217263482e-04,2.844663745602e-03
1.229512631166e-02,3.739361560959e-10,2.865050646520e-12,3.739361560959e-04,2.865050646520e-03
1.234977131749e-02,3.756584731070e-10,2.885531447961e-12,3.756584731070e-04,2.885531447961e-03
1.240441632332e-02,3.773887135813e-10,2.906106581915e-12,3.773887135813e-04,2.906106581915e-03
1.245906132915e-02,3.791269138836e-10,2.926776482351e-12,3.791269138836e-04,2.926776482351e-03
1.251370633498e-02,3.808731105452e-10,2.947541585234e-12,3.808731105452e-04,2.947541585234e-03
1.256835134081e-02,3.826273402640e-10,2.968402328527e-12,3.826273402640e-04,2.968402328527e-03
1.262299634664e-02,3.843896399054e-10,2.989359152204e-12,3.843896399054e-04,2.989359152204e-03
1.267764135246e-02,3.861600465035e-10,3.010412498253e-12,3.861600465035e-04,3.010412498253e-03
1.273228635829e-02,3.879385972613e-10,3.031562810704e-12,3.879385972613e-04,3.031562810704e-03
1.278693136412e-02,3.897253295516e-10,3.052810535611e-12,3.897253295516e-04,3.052810535611e-03
1.284157636995e-02,3.915202809182e-10,3.074156121080e-12,3.915202809182e-04,3.074156121080e-03
1.289622137578e-02,3.933234890759e-10,3.095600017274e-12,3.933234890759e-04,3.095600017274e-03
1.295086638161e-02,3.951349919120e-10,3.117142676419e-12,3.951349919120e-04,3.117142676419e-03
1.300551138744e-02,3.969548274866e-10,3.138784552818e-12,3.969548274866e-04,3.138784552818e-03
1.306015639327e-02,3.987830340338e-10,3.160526102859e-12,3.987830340338e-04,3.160526102859e-03
1.311480139910e-02,4.006196499620e-10,3.182367785023e-12,4.006196499620e-04,3.182367785023e-03
1.316944640493e-02,4.024647138551e-10,3.204310059894e-12,4.024647138551e-04,3.204310059894e-03
1.322409141076e-02,4.043182644730e-10,3.226353390172e-12,4.043182644730e-04,3.226353390172e-03
1.327873641659e-02,4.061803407526e-10,3.248498240675e-12,4.061803407526e-04,3.248498240675e-03
1.333338142242e-02,4.080509818084e-10,3.270745078360e-12,4.080509818084e-04,3.270745078360e-03
1.338802642825e-02,4.099302269337e-10,3.293094372320e-12,4.099302269337e-04,3.293094372320e-03
1.344267143408e-02,4.118181156010e-10,3.315546593804e-12,4.118181156010e-04,3.315546593804e-03
1.349731643991e-02,4.137146874627e-10,3.338102216222e-12,4.137146874627e-04,3.338102216222e-03
1.355196144574e-02,4.156199823525e-10,3.360761715156e-12,4.156199823525e-04,3.360761715156e-03
1.360660645157e-02,4.175340402856e-10,3.383525568368e-12,4.175340402856e-04,3.383525568368e-03
1.366125145740e-02,4.194569014601e-10,3.406394255814e-12,4.194569014601e-04,3.406394255814e-03
1.371589646323e-02,4.213886062573e-10,3.429368259649e-12,4.213886062573e-04,3.429368259649e-03
1.377054146906e-02,4.233291952427e-10,3.452448064243e-12,4.233291952427e-04,3.452448064243e-03
1.382518647489e-02,4.252787091670e-10,3.475634156185e-12,4.252787091670e-04,3.475634156185e-03
1.387983148072e-02,4.272371889668e-10,3.498927024297e-12,4.272371889668e-04,3.498927024297e-03
1.393447648655e-02,4.292046757653e-10,3.522327159643e-12,4.292046757653e-04,3.522327159643e-03
1.398912149237e-02,4.311812108736e-10,3.545835055534e-12,4.311812108736e-04,3.545835055534e-03
1.404376649820e-02,4.331668357909e-10,3.569451207559e-12,4.331668357909e-04,3.569451207559e-03
1.409841150403e-02,4.351615922060e-10,3.593176113564e-12,4.351615922060e-04,3.593176113564e-03
1.415305650986e-02,4.371655219975e-10,3.617010273684e-12,4.371655219975e-04,3.617010273684e-03
1.420770151569e-02,4.391786672353e-10,3.640954190349e-12,4.391786672353e-04,3.640954190349e-03
1.426234652152e-02,4.412010701810e-10,3.665008368291e-12,4.412010701810e-04,3.665008368291e-03
1.431699152735e-02,4.432327732889e-10,3.689173314557e-12,4.432327732889e-04,3.689173314557e-03
1.437163653318e-02,4.452738192071e-10,3.713449538521e-12,4.452738192071e-04,3.713449538521e-03
1.442628153901e-02,4.473242507780e-10,3.737837551890e-12,4.473242507780e-04,3.737837551890e-03
1.448092654484e-02,4.493841110394e-10,3.762337868720e-12,4.493841110394e-04,3.762337868720e-03
1.453557155067e-02,4.514534432251e-10,3.786951005422e-12,4.514534432251e-04,3.786951005422e-03
1.459021655650e-02,4.535322907665e-10,3.811677480777e-12,4.535322907665e-04,3.811677480777e-03
1.464486156233e-02,4.556206972925e-10,3.836517815943e-12,4.556206972925e-04,3.836517815943e-03
1.469950656816e-02,4.577187066312e-10,3.861472534470e-12,4.577187066312e-04,3.861472534470e-03
1.475415157399e-02,4.598263628103e-10,3.886542162304e-12,4.598263628103e-04,3.886542162304e-03
1.480879657982e-02,4.619437100583e-10,3.911727227807e-12,4.619437100583e-04,3.911727227807e-03
1.486344158565e-02,4.640707928053e-10,3.937028261761e-12,4.640707928053e-04,3.937028261761e-03
1.491808659148e-02,4.662076556837e-10,3.962445797381e-12,4.662076556837e-04,3.962445797381e-03
1.497273159731e-02,4.683543435297e-10,3.987980370329e-12,4.683543435297e-04,3.987980370329e-03
1.502737660314e-02,4.705109013834e-10,4.013632518720e-12,4.705109013834e-04,4.013632518720e-03
1.508202160897e-02,4.726773744904e-10,4.039402783137e-12,4.726773744904e-04,4.039402783137e-03
1.513666661480e-02,4.748538083023e-10,4.065291706641e-12,4.748538083023e-04,4.065291706641e-03
1.519131162063e-02,4.770402484780e-10,4.091299834782e-12,4.770402484780e-04,4.091299834782e-03
1.524595662646e-02,4.792367408843e-10,4.117427715611e-12,4.792367408843e-04,4.117427715611e-03
1.530060163228e-02,4.814433315970e-10,4.143675899687e-12,4.814433315970e-04,4.143675899687e-03
1.535524663811e-02,4.836600669016e-10,4.170044940106e-12,4.836600669016e-04,4.170044940106e-03
1.540989164394e-02,4.858869932949e-10,4.196535392485e-12,4.858869932949e-04,4.196535392485e-03
1.546453664977e-02,4.881241574851e-10,4.223147814991e-12,4.881241574851e-04,4.223147814991e-03
1.551918165560e-02,4.903716063933e-10,4.249882768352e-12,4.903716063933e-04,4.249882768352e-03
1.557382666143e-02,4.926293871542e-10,4.276740815864e-12,4.926293871542e-04,4.276740815864e-03
1.562847166726e-02,4.948975471174e-10,4.303722523404e-12,4.948975471174e-04,4.303722523404e-03
1.568311667309e-02,4.971761338479e-10,4.330828459444e-12,4.971761338479e-04,4.330828459444e-03
1.573776167892e-02,4.994651951274e-10,4.358059195060e-12,4.994651951274e-04,4.358059195060e-03
1.579240668475e-02,5.017647789552e-10,4.385415303945e-12,5.017647789552e-04,4.385415303945e-03
1.584705169058e-02,5.040749335490e-10,4.412897362422e-12,5.040749335490e-04,4.412897362422e-03
1.590169669641e-02,5.063957073463e-10,4.440505949454e-12,5.063957073463e-04,4.440505949454e-03
1.595634170224e-02,5.087271490049e-10,4.468241646656e-12,5.087271490049e-04,4.468241646656e-03
1.601098670807e-02,5.110693074041e-10,4.496105038308e-12,5.110693074041e-04,4.496105038308e-03
1.606563171390e-02,5.134222316460e-10,4.524096711371e-12,5.134222316460e-04,4.524096711371e-03
1.612027671973e-02,5.157859710558e-10,4.552217255489e-12,5.157859710558e-04,4.552217255489e-03
1.617492172556e-02,5.181605751835e-10,4.580467263013e-12,5.181605751835e-04,4.580467263013e-03
1.622956673139e-02,5.205460938046e-10,4.608847329004e-12,5.205460938046e-04,4.608847329004e-03
1.628421173722e-02,5.229425769209e-10,4.637358051252e-12,5.229425769209e-04,4.637358051252e-03
1.633885674305e-02,5.253500747620e-10,4.666000030283e-12,5.253500747620e-04,4.666000030283e-03
1.639350174888e-02,5.277686377860e-10,4.694773869376e-12,5.277686377860e-04,4.694773869376e-03
1.644814675471e-02,5.301983166805e-10,4.723680174574e-12,5.301983166805e-04,4.723680174574e-03
1.650279176054e-02,5.326391623639e-10,4.752719554693e-12,5.326391623639e-04,4.752719554693e-03
1.655743676637e-02,5.350912259860e-10,4.781892621341e-12,5.350912259860e-04,4.781892621341e-03
1.661208177220e-02,5.375545589297e-10,4.811199988926e-12,5.375545589297e-04,4.811199988926e-03
1.666672677802e-02,5.400292128112e-10,4.840642274665e-12,5.400292128112e-04,4.840642274665e-03
1.672137178385e-02,5.425152394818e-10,4.870220098619e-12,5.425152394818e-04,4.870220098619e-03
1.677601678968e-02,5.450126910286e-10,4.899934083670e-12,5.450126910286e-04,4.899934083670e-03
1.683066179551e-02,5.475216197754e-10,4.929784855562e-12,5.475216197754e-04,4.929784855562e-03
1.688530680134e-02,5.500420782842e-10,4.959773042902e-12,5.500420782842e-04,4.959773042902e-03
1.693995180717e-02,5.525741193560e-10,4.989899277176e-12,5.525741193560e-04,4.989899277176e-03
1.699459681300e-02,5.551177960317e-10,5.020164192763e-12,5.551177960317e-04,5.020164192763e-03
1.704924181883e-02,5.576731615937e-10,5.050568426946e-12,5.576731615937e-04,5.050568426946e-03
1.710388682466e-02,5.602402695663e-10,5.081112619928e-12,5.602402695663e-04,5.081112619928e-03
1.715853183049e-02,5.628191737176e-10,5.111797414841e-12,5.628191737176e-04,5.111797414841e-03
1.721317683632e-02,5.654099280596e-10,5.142623457763e-12,5.654099280596e-04,5.142623457763e-03
1.726782184215e-02,5.680125868503e-10,5.173591397731e-12,5.680125868503e-04,5.173591397731e-03
1.732246684798e-02,5.706272045941e-10,5.204701886751e-12,5.706272045941e-04,5.204701886751e-03
1.737711185381e-02,5.732538360431e-10,5.235955579819e-12,5.732538360431e-04,5.235955579819e-03
1.743175685964e-02,5.758925361983e-10,5.267353134924e-12,5.758925361983e-04,5.267353134924e-03
1.748640186547e-02,5.785433603108e-10,5.298895213071e-12,5.785433603108e-04,5.298895213072e-03
1.754104687130e-02,5.812063638826e-10,5.330582478291e-12,5.812063638826e-04,5.330582478291e-03
1.759569187713e-02,5.838816026680e-10,5.362415597654e-12,5.838816026680e-04,5.362415597654e-03
1.765033688296e-02,5.865691326744e-10,5.394395241282e-12,5.865691326744e-04,5.394395241282e-03
1.770498188879e-02,5.892690101641e-10,5.426522082367e-12,5.892690101641e-04,5.426522082367e-03
1.775962689462e-02,5.919812916545e-10,5.458796797182e-12,5.919812916545e-04,5.458796797182e-03
1.781427190045e-02,5.947060339202e-10,5.491220065094e-12,5.947060339202e-04,5.491220065094e-03
1.786891690628e-02,5.974432939934e-10,5.523792568581e-12,5.974432939934e-04,5.523792568581e-03
1.792356191211e-02,6.001931291655e-10,5.556514993244e-12,6.001931291655e-04,5.556514993244e-03
1.797820691793e-02,6.029555969879e-10,5.589388027816e-12,6.029555969879e-04,5.589388027816e-03
1.803285192376e-02,6.057307552736e-10,5.622412364199e-12,6.057307552736e-04,5.622412364199e-03
1.808749692959e-02,6.085186620981e-10,5.655588697444e-12,6.085186620981e-04,5.655588697444e-03
1.814214193542e-02,6.113193758004e-10,5.688917725791e-12,6.113193758004e-04,5.688917725791e-03
1.819678694125e-02,6.141329549847e-10,5.722400150671e-12,6.141329549847e-04,5.722400150671e-03
1.825143194708e-02,6.169594585211e-10,5.756036676727e-12,6.169594585211e-04,5.756036676727e-03
1.830607695291e-02,6.197989455468e-10,5.789828011828e-12,6.197989455468e-04,5.789828011828e-03
1.836072195874e-02,6.226514754678e-10,5.823774867078e-12,6.226514754678e-04,5.823774867078e-03
1.841536696457e-02,6.255171079596e-10,5.857877956837e-12,6.255171079596e-04,5.857877956837e-03
1.847001197040e-02,6.283959029684e-10,5.892137998733e-12,6.283959029684e-04,5.892137998733e-03
1.852465697623e-02,6.312879207127e-10,5.926555713677e-12,6.312879207127e-04,5.926555713677e-03
1.857930198206e-02,6.341932216841e-10,5.961131825879e-12,6.341932216841e-04,5.961131825879e-03
1.863394698789e-02,6.371118666489e-10,5.995867062861e-12,6.371118666489e-04,5.995867062861e-03
1.868859199372e-02,6.400439166489e-10,6.030762155473e-12,6.400439166489e-04,6.030762155473e-03
1.874323699955e-02,6.429894330030e-10,6.065817837909e-12,6.429894330030e-04,6.065817837909e-03
1.879788200538e-02,6.459484773083e-10,6.101034847721e-12,6.459484773083e-04,6.101034847721e-03
1.885252701121e-02,6.489211114413e-10,6.136413925834e-12,6.489211114413e-04,6.136413925834e-03
1.890717201704e-02,6.519073975590e-10,6.171955816563e-12,6.519073975590e-04,6.171955816563e-03
1.896181702287e-02,6.549073981007e-10,6.207661267627e-12,6.549073981007e-04,6.207661267627e-03
1.901646202870e-02,6.579211757885e-10,6.243531030164e-12,6.579211757885e-04,6.243531030164e-03
1.907110703453e-02,6.609487936293e-10,6.279565858748e-12,6.609487936293e-04,6.279565858748e-03
1.912575204036e-02,6.639903149154e-10,6.315766511403e-12,6.639903149154e-04,6.315766511403e-03
1.918039704619e-02,6.670458032263e-10,6.352133749621e-12,6.670458032263e-04,6.352133749621e-03
1.923504205202e-02,6.701153224296e-10,6.388668338375e-12,6.701153224296e-04,6.388668338375e-03
1.928968705784e-02,6.731989366827e-10,6.425371046128e-12,6.731989366827e-04,6.425371046128e-03
1.934433206367e-02,6.762967104336e-10,6.462242644881e-12,6.762967104336e-04,6.462242644881e-03
1.939897706950e-02,6.794087084225e-10,6.499283910139e-12,6.794087084225e-04,6.499283910139e-03
1.945362207533e-02,6.825349956832e-10,6.536495620965e-12,6.825349956832e-04,6.536495620965e-03
1.950826708116e-02,6.856756375439e-10,6.573878559979e-12,6.856756375439e-04,6.573878559979e-03
1.956291208699e-02,6.888306996293e-10,6.611433513383e-12,6.888306996293e-04,6.611433513383e-03
1.961755709282e-02,6.920002478610e-10,6.649161270971e-12,6.920002478610e-04,6.649161270971e-03
1.967220209865e-02,6.951843484597e-10,6.687062626148e-12,6.951843484597e-04,6.687062626148e-03
1.972684710448e-02,6.983830679459e-10,6.725138375945e-12,6.983830679459e-04,6.725138375945e-03
1.978149211031e-02,7.015964731414e-10,6.763389321037e-12,7.015964731414e-04,6.763389321037e-03
1.983613711614e-02,7.048246311710e-10,6.801816265759e-12,7.048246311710e-04,6.801816265759e-03
1.989078212197e-02,7.080676094633e-10,6.840420018123e-12,7.080676094633e-04,6.840420018123e-03
1.994542712780e-02,7.113254757523e-10,6.879201389831e-12,7.113254757523e-04,6.879201389831e-03
2.000007213363e-02,7.145982980788e-10,6.918161196298e-12,7.145982980788e-04,6.918161196298e-03
2.005471713946e-02,7.178861447918e-10,6.957300256664e-12,7.178861447918e-04,6.957300256664e-03
2.010936214529e-02,7.211890845496e-10,6.996619393813e-12,7.211890845496e-04,6.996619393813e-03
2.016400715112e-02,7.245071863216e-10,7.036119434388e-12,7.245071863216e-04,7.036119434388e-03
2.021865215695e-02,7.278405193892e-10,7.075801208811e-12,7.278405193892e-04,7.075801208811e-03
2.027329716278e-02,7.311891533476e-10,7.115665551297e-12,7.311891533476e-04,7.115665551297e-03
2.032794216861e-02,7.345531581069e-10,7.155713299875e-12,7.345531581069e-04,7.155713299875e-03
2.038258717444e-02,7.379326038937e-10,7.195945296399e-12,7.379326038937e-04,7.195945296399e-03
2.043723218027e-02,7.413275612525e-10,7.236362386573e-12,7.413275612525e-04,7.236362386573e-03
2.049187718610e-02,7.447381010467e-10,7.276965419963e-12,7.447381010467e-04,7.276965419963e-03
2.054652219193e-02,7.481642944608e-10,7.317755250016e-12,7.481642944608e-04,7.317755250016e-03
2.060116719776e-02,7.516062130011e-10,7.358732734078e-12,7.516062130011e-04,7.358732734078e-03
2.065581220358e-02,7.550639284974e-10,7.399898733404e-12,7.550639284974e-04,7.399898733404e-03
2.071045720941e-02,7.585375131045e-10,7.441254113204e-12,7.585375131045e-04,7.441254113204e-03
2.076510221524e-02,7.620270393036e-10,7.482799742620e-12,7.620270393036e-04,7.482799742620e-03
2.081974722107e-02,7.655325799037e-10,7.524536494768e-12,7.655325799037e-04,7.524536494768e-03
2.087439222690e-02,7.690542080430e-10,7.566465246755e-12,7.690542080430e-04,7.566465246755e-03
2.092903723273e-02,7.725919971905e-10,7.608586879692e-12,7.725919971905e-04,7.608586879692e-03
2.098368223856e-02,7.761460211474e-10,7.650902278712e-12,7.761460211474e-04,7.650902278712e-03
2.103832724439e-02,7.797163540486e-10,7.693412332994e-12,7.797163540486e-04,7.693412332994e-03
2.109297225022e-02,7.833030703641e-10,7.736117935774e-12,7.833030703641e-04,7.736117935774e-03
2.114761725605e-02,7.869062449005e-10,7.779019984367e-12,7.869062449005e-04,7.779019984367e-03
2.120226226188e-02,7.905259528026e-10,7.822119380187e-12,7.905259528026e-04,7.822119380187e-03
2.125690726771e-02,7.941622695547e-10,7.865417028762e-12,7.941622695547e-04,7.865417028762e-03
2.131155227354e-02,7.978152709824e-10,7.908913839754e-12,7.978152709824e-04,7.908913839754e-03
2.136619727937e-02,8.014850332539e-10,7.952610726978e-12,8.014850332539e-04,7.952610726978e-03
2.142084228520e-02,8.051716328812e-10,7.996508608422e-12,8.051716328812e-04,7.996508608422e-03
2.147548729103e-02,8.088751467226e-10,8.040608406263e-12,8.088751467226e-04,8.040608406263e-03
2.153013229686e-02,8.125956519829e-10,8.084911046887e-12,8.125956519829e-04,8.084911046887e-03
2.158477730269e-02,8.163332262162e-10,8.129417460910e-12,8.163332262162e-04,8.129417460910e-03
2.163942230852e-02,8.200879473265e-10,8.174128583194e-12,8.200879473265e-04,8.174128583194e-03
2.169406731435e-02,8.238598935699e-10,8.219045352869e-12,8.238598935699e-04,8.219045352869e-03
2.174871232018e-02,8.276491435556e-10,8.264168713350e-12,8.276491435556e-04,8.264168713350e-03
2.180335732601e-02,8.314557762479e-10,8.309499612358e-12,8.314557762479e-04,8.309499612358e-03
