time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
6.352719658711e-01,6.539920478140e-03,-2.287342646503e-01,7.673267601335e-11,-6.512247588887e-09,1.502476201061e-07,-1.338399410907e-06,-1.338399410907e+03,1.791312983117e-03,8.939505210939e-04
6.353321755162e-01,6.526155719636e-03,-2.284934260697e-01,7.634156700995e-11,-6.479325521774e-09,1.501670570634e-07,-1.337684877813e-06,-1.337684877813e+03,1.789400832330e-03,8.940583178480e-04
6.353923851614e-01,6.512405461939e-03,-2.282525874892e-01,7.595243522407e-11,-6.446569822023e-09,1.500865370315e-07,-1.336970710431e-06,-1.336970710431e+03,1.787490680551e-03,8.941659995323e-04
6.354525948065e-01,6.498669705047e-03,-2.280117489086e-01,7.556527066408e-11,-6.413979649594e-09,1.500060599883e-07,-1.336256908654e-06,-1.336256908654e+03,1.785582525925e-03,8.942735662672e-04
6.355128044517e-01,6.484948448960e-03,-2.277709103281e-01,7.518006338879e-11,-6.381554168684e-09,1.499256259119e-07,-1.335543472374e-06,-1.335543472374e+03,1.783676366600e-03,8.943810181729e-04
6.355730140968e-01,6.471241693678e-03,-2.275300717475e-01,7.479680350723e-11,-6.349292547703e-09,1.498452347802e-07,-1.334830401483e-06,-1.334830401483e+03,1.781772200723e-03,8.944883553694e-04
6.356332237419e-01,6.457549439203e-03,-2.272892331670e-01,7.441548117835e-11,-6.317193959251e-09,1.497648865713e-07,-1.334117695873e-06,-1.334117695873e+03,1.779870026442e-03,8.945955779767e-04
6.356934333871e-01,6.443871685532e-03,-2.270483945864e-01,7.403608661081e-11,-6.285257580103e-09,1.496845812631e-07,-1.333405355436e-06,-1.333405355436e+03,1.777969841904e-03,8.947026861147e-04
6.357536430322e-01,6.430208432667e-03,-2.268075560058e-01,7.365861006270e-11,-6.253482591182e-09,1.496043188338e-07,-1.332693380061e-06,-1.332693380061e+03,1.776071645259e-03,8.948096799031e-04
6.358138526774e-01,6.416559680608e-03,-2.265667174253e-01,7.328304184131e-11,-6.221868177540e-09,1.495240992612e-07,-1.331981769640e-06,-1.331981769640e+03,1.774175434654e-03,8.949165594615e-04
6.358740623225e-01,6.402925429354e-03,-2.263258788447e-01,7.290937230287e-11,-6.190413528340e-09,1.494439225234e-07,-1.331270524063e-06,-1.331270524063e+03,1.772281208239e-03,8.950233249095e-04
6.359342719676e-01,6.389305678905e-03,-2.260850402642e-01,7.253759185230e-11,-6.159117836830e-09,1.493637885985e-07,-1.330559643219e-06,-1.330559643219e+03,1.770388964164e-03,8.951299763664e-04
6.359944816128e-01,6.375700429262e-03,-2.258442016836e-01,7.216769094298e-11,-6.127980300329e-09,1.492836974645e-07,-1.329849126999e-06,-1.329849126999e+03,1.768498700579e-03,8.952365139517e-04
6.360546912579e-01,6.362109680425e-03,-2.256033631030e-01,7.179966007650e-11,-6.097000120199e-09,1.492036490995e-07,-1.329138975290e-06,-1.329138975290e+03,1.766610415635e-03,8.953429377844e-04
6.361149009031e-01,6.348533432393e-03,-2.253625245225e-01,7.143348980241e-11,-6.066176501833e-09,1.491236434815e-07,-1.328429187982e-06,-1.328429187982e+03,1.764724107482e-03,8.954492479836e-04
