normalized_time,experiment_charge_nC,simulation_charge_nC,difference_nC
5.402701350675e-01,-5.766418922696e+02,-6.468438427511e+02,-7.020195048148e+01
5.407703851926e-01,-5.767647848659e+02,-6.467732098826e+02,-7.000842501672e+01
5.412706353177e-01,-5.768440580024e+02,-6.467005949371e+02,-6.985653693465e+01
5.417708854427e-01,-5.768831116793e+02,-6.466259448677e+02,-6.974283318843e+01
5.422711355678e-01,-5.768850024247e+02,-6.465492052064e+02,-6.966420278176e+01
5.427713856928e-01,-5.768471525497e+02,-6.464703200292e+02,-6.962316747946e+01
5.432716358179e-01,-5.767768699584e+02,-6.463892319215e+02,-6.961236196305e+01
5.437718859430e-01,-5.766769023246e+02,-6.463058819420e+02,-6.962897961743e+01
5.442721360680e-01,-5.765497646057e+02,-6.462202095870e+02,-6.967044498127e+01
5.447723861931e-01,-5.764037781625e+02,-6.461321527523e+02,-6.972837458975e+01
5.452726363182e-01,-5.762442186328e+02,-6.460416476959e+02,-6.979742906313e+01
5.457728864432e-01,-5.760793295882e+02,-6.459486289993e+02,-6.986929941104e+01
5.462731365683e-01,-5.759169404937e+02,-6.458530295279e+02,-6.993608903423e+01
5.467733866933e-01,-5.757643623546e+02,-6.457547803912e+02,-6.999041803661e+01
5.472736368184e-01,-5.756276936202e+02,-6.456538109019e+02,-7.002611728164e+01
5.477738869435e-01,-5.755106289879e+02,-6.455500485339e+02,-7.003941954600e+01
5.482741370685e-01,-5.754199635052e+02,-6.454434188809e+02,-7.002345537566e+01
5.487743871936e-01,-5.753563938203e+02,-6.453338456123e+02,-6.997745179195e+01
5.492746373187e-01,-5.753217488479e+02,-6.452212504303e+02,-6.989950158248e+01
5.497748874437e-01,-5.753209729599e+02,-6.451055530253e+02,-6.978458006536e+01
5.502751375688e-01,-5.753514551510e+02,-6.449866710300e+02,-6.963521587897e+01
5.507753876938e-01,-5.754151392931e+02,-6.448645199743e+02,-6.944938068122e+01
5.512756378189e-01,-5.755140095782e+02,-6.447390132386e+02,-6.922500366036e+01
5.517758879440e-01,-5.756446780124e+02,-6.446100620062e+02,-6.896538399375e+01
5.522761380690e-01,-5.758086469969e+02,-6.444775752156e+02,-6.866892821866e+01
5.527763881941e-01,-5.760039999234e+02,-6.443414595118e+02,-6.833745958839e+01
5.532766383192e-01,-5.762271821645e+02,-6.442016191973e+02,-6.797443703279e+01
5.537768884442e-01,-5.764792197833e+02,-6.440579561820e+02,-6.757873639865e+01
5.542771385693e-01,-5.767561640054e+02,-6.439103699329e+02,-6.715420592744e+01
5.547773886943e-01,-5.770553673571e+02,-6.437587574230e+02,-6.670339006592e+01
5.552776388194e-01,-5.773769900184e+02,-6.436030130802e+02,-6.622602306174e+01
5.557778889445e-01,-5.777159390430e+02,-6.434430287345e+02,-6.572708969157e+01
5.562781390695e-01,-5.780711259364e+02,-6.432786935661e+02,-6.520756762969e+01
5.567783891946e-01,-5.784415051760e+02,-6.431098940523e+02,-6.466838887622e+01
5.572786393197e-01,-5.788235223346e+02,-6.429365139139e+02,-6.411299157926e+01
5.577788894447e-01,-5.792157172321e+02,-6.427584340616e+02,-6.354271682953e+01
5.582791395698e-01,-5.796152768118e+02,-6.425755325422e+02,-6.296025573032e+01
5.587793896948e-01,-5.800192419944e+02,-6.423876844840e+02,-6.236844248959e+01
5.592796398199e-01,-5.804256811640e+02,-6.421947620424e+02,-6.176908087840e+01
5.597798899450e-01,-5.808324805637e+02,-6.419966343452e+02,-6.116415378148e+01
5.602801400700e-01,-5.812382634051e+02,-6.417931674379e+02,-6.055490403273e+01
5.607803901951e-01,-5.816408478974e+02,-6.415842242289e+02,-5.994337633147e+01
5.612806403202e-01,-5.820389227848e+02,-6.413696644347e+02,-5.933074164992e+01
5.617808904452e-01,-5.824310214842e+02,-6.411493445257e+02,-5.871832304148e+01
5.622811405703e-01,-5.828153098284e+02,-6.409231176710e+02,-5.810780784261e+01
5.627813906953e-01,-5.831916266368e+02,-6.406908336851e+02,-5.749920704837e+01
5.632816408204e-01,-5.835590541005e+02,-6.404523389742e+02,-5.689328487375e+01
5.637818909455e-01,-5.839163019744e+02,-6.402074764823e+02,-5.629117450788e+01
5.642821410705e-01,-5.842631948709e+02,-6.399560856390e+02,-5.569289076812e+01
5.647823911956e-01,-5.845979869169e+02,-6.396980023078e+02,-5.510001539094e+01
5.652826413207e-01,-5.849206846157e+02,-6.394330587347e+02,-5.451237411896e+01
5.657828914457e-01,-5.852318816142e+02,-6.391610834983e+02,-5.392920188409e+01
5.662831415708e-01,-5.855301091280e+02,-6.388819014604e+02,-5.335179233240e+01
5.667833916958e-01,-5.858151390430e+02,-6.385953337185e+02,-5.278019467556e+01
5.672836418209e-01,-5.860851368919e+02,-6.383011975595e+02,-5.221606066765e+01
5.677838919460e-01,-5.863344545507e+02,-6.379993064141e+02,-5.166485186339e+01
5.682841420710e-01,-5.865614229349e+02,-6.376894698144e+02,-5.112804687946e+01
5.687843921961e-01,-5.867615394432e+02,-6.373714933519e+02,-5.060995390870e+01
5.692846423212e-01,-5.869282871170e+02,-6.370451786384e+02,-5.011689152138e+01
5.697848924462e-01,-5.870613341405e+02,-6.367103232690e+02,-4.964898912847e+01
5.702851425713e-01,-5.871560183826e+02,-6.363667207875e+02,-4.921070240491e+01
5.707853926963e-01,-5.872105951210e+02,-6.360141606543e+02,-4.880356553326e+01
5.712856428214e-01,-5.872267138304e+02,-6.356524282168e+02,-4.842571438644e+01
5.717858929465e-01,-5.871996180825e+02,-6.352813046845e+02,-4.808168660203e+01
5.722861430715e-01,-5.871320101285e+02,-6.349005671051e+02,-4.776855697659e+01
5.727863931966e-01,-5.870267466468e+02,-6.345099883461e+02,-4.748324169933e+01
5.732866433217e-01,-5.868807850660e+02,-6.341093370794e+02,-4.722855201347e+01
5.737868934467e-01,-5.867016855662e+02,-6.336983777699e+02,-4.699669220364e+01
5.742871435718e-01,-5.864933286378e+02,-6.332768706689e+02,-4.678354203112e+01
5.747873936968e-01,-5.862595741605e+02,-6.328445718120e+02,-4.658499765146e+01
5.752876438219e-01,-5.860088338904e+02,-6.324012330221e+02,-4.639239913175e+01
5.757878939470e-01,-5.857471090279e+02,-6.319466019175e+02,-4.619949288951e+01
5.762881440720e-01,-5.854829049259e+02,-6.314804219257e+02,-4.599751699976e+01
5.767883941971e-01,-5.852236070270e+02,-6.310024323032e+02,-4.577882527628e+01
5.772886443222e-01,-5.849765522496e+02,-6.305123681619e+02,-4.553581591231e+01
5.777888944472e-01,-5.847475378424e+02,-6.300099605013e+02,-4.526242265894e+01
5.782891445723e-01,-5.845398903686e+02,-6.294949362489e+02,-4.495504588029e+01
5.787893946973e-01,-5.843597470970e+02,-6.289670183072e+02,-4.460727121022e+01
5.792896448224e-01,-5.842075651560e+02,-6.284259256084e+02,-4.421836045243e+01
5.797898949475e-01,-5.840849019744e+02,-6.278713731782e+02,-4.378647120379e+01
5.802901450725e-01,-5.839967671570e+02,-6.273030722071e+02,-4.330630505010e+01
5.807903951976e-01,-5.839401504987e+02,-6.267207301314e+02,-4.278057963273e+01
5.812906453227e-01,-5.839168428449e+02,-6.261240507235e+02,-4.220720787862e+01
5.817908954477e-01,-5.839280633551e+02,-6.255127341917e+02,-4.158467083654e+01
5.822911455728e-01,-5.839701928699e+02,-6.248864772911e+02,-4.091628442118e+01
5.827913956978e-01,-5.840446421945e+02,-6.242449734441e+02,-4.020033124961e+01
5.832916458229e-01,-5.841495139304e+02,-6.235879128734e+02,-3.943839894302e+01
5.837918959480e-01,-5.842809707088e+02,-6.229149827454e+02,-3.863401203659e+01
5.842921460730e-01,-5.844391549009e+02,-6.222258673259e+02,-3.778671242499e+01
5.847923961981e-01,-5.846195533001e+02,-6.215202481494e+02,-3.690069484936e+01
5.852926463232e-01,-5.848195301885e+02,-6.207978042003e+02,-3.597827401176e+01
5.857928964482e-01,-5.850393528499e+02,-6.200582121070e+02,-3.501885925709e+01
5.862931465733e-01,-5.852740036253e+02,-6.193011463516e+02,-3.402714272638e+01
5.867933966983e-01,-5.855216631550e+02,-6.185262794927e+02,-3.300461633767e+01
5.872936468234e-01,-5.857806325397e+02,-6.177332824025e+02,-3.195264986281e+01
5.877938969485e-01,-5.860475024747e+02,-6.169218245203e+02,-3.087432204563e+01
5.882941470735e-01,-5.863204057263e+02,-6.160915741206e+02,-2.977116839425e+01
5.887943971986e-01,-5.865969383926e+02,-6.152421985973e+02,-2.864526020464e+01
5.892946473237e-01,-5.868746633551e+02,-6.143733647644e+02,-2.749870140933e+01
5.897948974487e-01,-5.871512783626e+02,-6.134847391731e+02,-2.633346081046e+01
5.902951475738e-01,-5.874241217343e+02,-6.125759884460e+02,-2.515186671168e+01
5.907953976988e-01,-5.876913204837e+02,-6.116467796284e+02,-2.395545914472e+01
5.912956478239e-01,-5.879503690079e+02,-6.106967805575e+02,-2.274641154955e+01
5.917958979490e-01,-5.882004985727e+02,-6.097256602486e+02,-2.152516167585e+01
5.922961480740e-01,-5.884403250860e+02,-6.087330893002e+02,-2.029276421427e+01
5.927963981991e-01,-5.886673438454e+02,-6.077187403169e+02,-1.905139647154e+01
5.932966483242e-01,-5.888818660064e+02,-6.066822883497e+02,-1.780042234322e+01
5.937968984492e-01,-5.890823209839e+02,-6.056234113558e+02,-1.654109037188e+01
5.942971485743e-01,-5.892672774622e+02,-6.045417906762e+02,-1.527451321406e+01
5.947973986993e-01,-5.894370063766e+02,-6.034371115316e+02,-1.400010515500e+01
5.952976488244e-01,-5.895891644557e+02,-6.023090635364e+02,-1.271989908070e+01
5.957978989495e-01,-5.897229036253e+02,-6.011573412305e+02,-1.143443760521e+01
5.962981490745e-01,-5.898383004236e+02,-5.999816446295e+02,-1.014334420581e+01
5.967983991996e-01,-5.899328000735e+02,-5.987816797920e+02,-8.848879718548e+00
5.972986493247e-01,-5.900078885677e+02,-5.975571594038e+02,-7.549270836077e+00
5.977988994497e-01,-5.900630077273e+02,-5.963078033791e+02,-6.244795651788e+00
5.982991495748e-01,-5.900920683576e+02,-5.950333394775e+02,-4.941271119900e+00
5.987993996998e-01,-5.900941546007e+02,-5.937335039364e+02,-3.639349335689e+00
5.992996498249e-01,-5.900642842656e+02,-5.924080421189e+02,-2.343757853350e+00
5.997998999500e-01,-5.899958921195e+02,-5.910567091743e+02,-1.060817054840e+00
6.003001500750e-01,-5.898892732100e+02,-5.896792696159e+02,2.100035941291e-01
6.008004002001e-01,-5.897387296883e+02,-5.882755005426e+02,1.463229145691e+00
6.013006503252e-01,-5.895419717093e+02,-5.868451912827e+02,2.696780426601e+00
6.018009004502e-01,-5.893011613541e+02,-5.853881429901e+02,3.913018364034e+00
6.023011505753e-01,-5.890115530500e+02,-5.839041700843e+02,5.107382965629e+00
6.028014007004e-01,-5.886758951710e+02,-5.823931009724e+02,6.282794198573e+00
6.033016508254e-01,-5.882967535002e+02,-5.808547787759e+02,7.441974724319e+00
6.038019009505e-01,-5.878703168318e+02,-5.792890620610e+02,8.581254770867e+00
6.043021510755e-01,-5.874045459964e+02,-5.776958255722e+02,9.708720424270e+00
6.048024012006e-01,-5.869028816142e+02,-5.760749609641e+02,1.082792065016e+01
6.053026513257e-01,-5.863685479474e+02,-5.744263775320e+02,1.194217041537e+01
6.058029014507e-01,-5.858114407438e+02,-5.727500029390e+02,1.306143780484e+01
6.063031515758e-01,-5.852372648559e+02,-5.710457839350e+02,1.419148092086e+01
6.068034017009e-01,-5.846542772621e+02,-5.693136870698e+02,1.534059019228e+01
6.073036518259e-01,-5.840697825147e+02,-5.675536993928e+02,1.651608312190e+01
6.078039019510e-01,-5.834895069769e+02,-5.657658291406e+02,1.772367783636e+01
6.083041520760e-01,-5.829189321395e+02,-5.639501064084e+02,1.896882573114e+01
6.088044022011e-01,-5.823613408939e+02,-5.621065838030e+02,2.025475709091e+01
6.093046523262e-01,-5.818223231850e+02,-5.602353370742e+02,2.158698611086e+01
6.098049024512e-01,-5.813027944707e+02,-5.583364657225e+02,2.296632874812e+01
6.103051525763e-01,-5.808040346407e+02,-5.564100935804e+02,2.439394106039e+01
6.108054027014e-01,-5.803293996733e+02,-5.544563693631e+02,2.587303031014e+01
6.113056528264e-01,-5.798766452961e+02,-5.524754671890e+02,2.740117810710e+01
6.118059029515e-01,-5.794466584026e+02,-5.504675870622e+02,2.897907134046e+01
6.123061530765e-01,-5.790397998734e+02,-5.484329553195e+02,3.060684455392e+01
6.128064032016e-01,-5.786530887178e+02,-5.463718250354e+02,3.228126368241e+01
6.133066533267e-01,-5.782866044757e+02,-5.442844763843e+02,3.400212809134e+01
6.138069034517e-01,-5.779382084777e+02,-5.421712169555e+02,3.576699152214e+01
6.143071535768e-01,-5.776049905687e+02,-5.400323820206e+02,3.757260854809e+01
6.148074037019e-01,-5.772861940204e+02,-5.378683347485e+02,3.941785927192e+01
6.153076538269e-01,-5.769785687578e+02,-5.356794663675e+02,4.129910239027e+01
6.158079039520e-01,-5.766794551510e+02,-5.334661962708e+02,4.321325888016e+01
6.163081540770e-01,-5.763868799134e+02,-5.312289720637e+02,4.515790784967e+01
6.168084042021e-01,-5.760968818143e+02,-5.289682695508e+02,4.712861226358e+01
6.173086543272e-01,-5.758070816643e+02,-5.266845926607e+02,4.912248900355e+01
6.178089044522e-01,-5.755141987228e+02,-5.243784733079e+02,5.113572541489e+01
6.183091545773e-01,-5.752157701585e+02,-5.220504711881e+02,5.316529897039e+01
6.188094047024e-01,-5.749084065267e+02,-5.197011735083e+02,5.520723301844e+01
6.193096548274e-01,-5.745884897683e+02,-5.173311946487e+02,5.725729511963e+01
6.198099049525e-01,-5.742545686578e+02,-5.149411757572e+02,5.931339290057e+01
6.203101550775e-01,-5.739030370420e+02,-5.125317842747e+02,6.137125276725e+01
6.208104052026e-01,-5.735323055262e+02,-5.101037133919e+02,6.342859213433e+01
6.213106553277e-01,-5.731415522496e+02,-5.076576814376e+02,6.548387081198e+01
6.218109054527e-01,-5.727257497983e+02,-5.051944311985e+02,6.753131859980e+01
6.223111555778e-01,-5.722854810640e+02,-5.027147291713e+02,6.957075189262e+01
6.228114057029e-01,-5.718193741105e+02,-5.002193647487e+02,7.160000936178e+01
6.233116558279e-01,-5.713230913191e+02,-4.977091493391e+02,7.361394198002e+01
6.238119059530e-01,-5.707984908689e+02,-4.951849154241e+02,7.561357544477e+01
6.243121560780e-01,-5.702432271370e+02,-4.926475155527e+02,7.759571158429e+01
6.248124062031e-01,-5.696548761615e+02,-4.900978212769e+02,7.955705488467e+01
6.253126563282e-01,-5.690351202336e+02,-4.875367220295e+02,8.149839820407e+01
6.258129064532e-01,-5.683810853161e+02,-4.849651239486e+02,8.341596136752e+01
6.263131565783e-01,-5.676932997733e+02,-4.823839486496e+02,8.530935112373e+01
6.268134067034e-01,-5.669735482476e+02,-4.797941319505e+02,8.717941629710e+01
6.273136568284e-01,-5.662182370920e+02,-4.771966225519e+02,8.902161454005e+01
6.278139069535e-01,-5.654297359414e+02,-4.745923806776e+02,9.083735526383e+01
6.283141570785e-01,-5.646082481475e+02,-4.719823766775e+02,9.262587147003e+01
6.288144072036e-01,-5.637484156312e+02,-4.693675895993e+02,9.438082603192e+01
6.293146573287e-01,-5.628525816643e+02,-4.667490057320e+02,9.610357593224e+01
6.298149074537e-01,-5.619166080275e+02,-4.641276171264e+02,9.778899090106e+01
6.303151575788e-01,-5.609344441455e+02,-4.615044200960e+02,9.943002404948e+01
6.308154077039e-01,-5.599075627548e+02,-4.588804137062e+02,1.010271490486e+02
6.313156578289e-01,-5.588302507488e+02,-4.562565982522e+02,1.025736524966e+02
6.318159079540e-01,-5.577001117793e+02,-4.536339737349e+02,1.040661380444e+02
6.323161580790e-01,-5.565196258364e+02,-4.510135383364e+02,1.055060875000e+02
6.328164082041e-01,-5.552828895682e+02,-4.483962869022e+02,1.068866026660e+02
6.333166583292e-01,-5.539927688578e+02,-4.457832094338e+02,1.082095594241e+02
6.338169084542e-01,-5.526518999234e+02,-4.431752895968e+02,1.094766103266e+02
6.343171585793e-01,-5.512560886178e+02,-4.405735032501e+02,1.106825853677e+02
6.348174087044e-01,-5.498157622045e+02,-4.379788169989e+02,1.118369452056e+02
6.353176588294e-01,-5.483359826147e+02,-4.353921867786e+02,1.129437958361e+02
6.358179089545e-01,-5.468212952711e+02,-4.328145564713e+02,1.140067387998e+02
6.363181590795e-01,-5.452822412441e+02,-4.302468565611e+02,1.150353846830e+02
6.368184092046e-01,-5.437235275872e+02,-4.276900028314e+02,1.160335247558e+02
6.373186593297e-01,-5.421511998734e+02,-4.251448951073e+02,1.170063047660e+02
6.378189094547e-01,-5.405715103786e+02,-4.226124160481e+02,1.179590943305e+02
6.383191595798e-01,-5.389885156813e+02,-4.200934299909e+02,1.188950856904e+02
6.388194097049e-01,-5.374066831650e+02,-4.175887818511e+02,1.198179013139e+02
6.393196598299e-01,-5.358288342405e+02,-4.150992960801e+02,1.207295381604e+02
6.398199099550e-01,-5.342581664567e+02,-4.126257756837e+02,1.216323907730e+02
6.403201600800e-01,-5.326956955212e+02,-4.101690013027e+02,1.225266942185e+02
6.408204102051e-01,-5.311425138804e+02,-4.077297303586e+02,1.234127835218e+02
6.413206603302e-01,-5.296005830650e+02,-4.053086962645e+02,1.242918868005e+02
6.418209104552e-01,-5.280690276372e+02,-4.029066077033e+02,1.251624199340e+02
6.423211605803e-01,-5.265482453461e+02,-4.005241479737e+02,1.260240973724e+02
6.428214107054e-01,-5.250385527998e+02,-3.981619744046e+02,1.268765783952e+02
6.433216608304e-01,-5.235385954712e+02,-3.958207178387e+02,1.277178776324e+02
6.438219109555e-01,-5.220488103286e+02,-3.935009821839e+02,1.285478281447e+02
6.443221610805e-01,-5.205682315892e+02,-3.912033440340e+02,1.293648875552e+02
6.448224112056e-01,-5.190954892681e+02,-3.889283523570e+02,1.301671369111e+02
6.453226613307e-01,-5.176300512991e+02,-3.866765282499e+02,1.309535230491e+02
6.458229114557e-01,-5.161694880174e+02,-3.844483647608e+02,1.317211232567e+02
6.463231615808e-01,-5.147123148808e+02,-3.822443267737e+02,1.324679881072e+02
6.468234117059e-01,-5.132571830149e+02,-3.800648509583e+02,1.331923320566e+02
6.473236618309e-01,-5.118023388929e+02,-3.779103457802e+02,1.338919931126e+02
6.478239119560e-01,-5.103463076272e+02,-3.757811915710e+02,1.345651160562e+02
6.483241620810e-01,-5.088867414442e+02,-3.736777406552e+02,1.352090007890e+02
6.488244122061e-01,-5.074221546007e+02,-3.716003175333e+02,1.358218370674e+02
6.493246623312e-01,-5.059512318894e+02,-3.695492191173e+02,1.364020127721e+02
6.498249124562e-01,-5.044724981225e+02,-3.675247150159e+02,1.369477831066e+02
6.503251625813e-01,-5.029854375422e+02,-3.655270478690e+02,1.374583896732e+02
6.508254127064e-01,-5.014877618543e+02,-3.635564337259e+02,1.379313281284e+02
6.513256628314e-01,-4.999785496482e+02,-3.616130624666e+02,1.383654871816e+02
6.518259129565e-01,-4.984572750109e+02,-3.596970982633e+02,1.387601767477e+02
6.523261630815e-01,-4.969213696082e+02,-3.578086800770e+02,1.391126895312e+02
6.528264132066e-01,-4.953712802636e+02,-3.559479221907e+02,1.394233580729e+02
6.533266633317e-01,-4.938065359915e+02,-3.541149147714e+02,1.396916212200e+02
6.538269134567e-01,-4.922247223846e+02,-3.523097244623e+02,1.399149979223e+02
6.543271635818e-01,-4.906273142305e+02,-3.505323949993e+02,1.400949192312e+02
6.548274137069e-01,-4.890133363416e+02,-3.487829478517e+02,1.402303884899e+02
6.553276638319e-01,-4.873820504987e+02,-3.470613828816e+02,1.403206676170e+02
6.558279139570e-01,-4.857349225847e+02,-3.453676790225e+02,1.403672435622e+02
6.563281640820e-01,-4.840707213841e+02,-3.437017949709e+02,1.403689264132e+02
6.568284142071e-01,-4.823896043256e+02,-3.420636698924e+02,1.403259344332e+02
6.573286643322e-01,-4.806923976723e+02,-3.404532241362e+02,1.402391735361e+02
6.578289144572e-01,-4.789773944207e+02,-3.388703599580e+02,1.401070344627e+02
6.583291645823e-01,-4.772464300384e+02,-3.373149622481e+02,1.399314677903e+02
6.588294147074e-01,-4.754997980724e+02,-3.357868992630e+02,1.397128988094e+02
6.593296648324e-01,-4.737341915692e+02,-3.342860233582e+02,1.394481682111e+02
6.598299149575e-01,-4.719490864667e+02,-3.328121717193e+02,1.391369147473e+02
6.603301650825e-01,-4.701410532000e+02,-3.313651670925e+02,1.387758861075e+02
6.608304152076e-01,-4.683053746107e+02,-3.299448185090e+02,1.383605561017e+02
6.613306653327e-01,-4.664422604036e+02,-3.285509220040e+02,1.378913383996e+02
6.618309154577e-01,-4.645477777123e+02,-3.271832613292e+02,1.373645163832e+02
6.623311655828e-01,-4.626203486478e+02,-3.258416086547e+02,1.367787399930e+02
6.628314157079e-01,-4.606617190830e+02,-3.245257252630e+02,1.361359938200e+02
6.633316658329e-01,-4.586684845657e+02,-3.232353622292e+02,1.354331223365e+02
6.638319159580e-01,-4.566429621045e+02,-3.219702610914e+02,1.346727010131e+02
6.643321660830e-01,-4.545873475472e+02,-3.207301545054e+02,1.338571930418e+02
6.648324162081e-01,-4.524994433951e+02,-3.195147668869e+02,1.329846765082e+02
6.653326663332e-01,-4.503858835152e+02,-3.183238150378e+02,1.320620684774e+02
6.658329164582e-01,-4.482503823646e+02,-3.171570087567e+02,1.310933736078e+02
6.663331665833e-01,-4.460978421945e+02,-3.160140514342e+02,1.300837907603e+02
6.668334167084e-01,-4.439371516493e+02,-3.148946406296e+02,1.290425110196e+02
6.673336668334e-01,-4.417756758614e+02,-3.137984686319e+02,1.279772072295e+02
6.678339169585e-01,-4.396225127298e+02,-3.127252230023e+02,1.268972897275e+02
6.683341670835e-01,-4.374839470470e+02,-3.116745870997e+02,1.258093599473e+02
6.688344172086e-01,-4.353677877673e+02,-3.106462405868e+02,1.247215471806e+02
6.693346673337e-01,-4.332789132801e+02,-3.096398599192e+02,1.236390533609e+02
6.698349174587e-01,-4.312200764616e+02,-3.086551188156e+02,1.225649576461e+02
6.703351675838e-01,-4.291990880174e+02,-3.076916887098e+02,1.215073993076e+02
6.708354177089e-01,-4.272157448459e+02,-3.067492391844e+02,1.204665056615e+02
6.713356678339e-01,-4.252715526998e+02,-3.058274383862e+02,1.194441143136e+02
6.718359179590e-01,-4.233728883676e+02,-3.049259534242e+02,1.184469349435e+02
6.723361680840e-01,-4.215157582526e+02,-3.040444507482e+02,1.174713075044e+02
6.728364182091e-01,-4.197026823146e+02,-3.031825965113e+02,1.165200858033e+02
6.733366683342e-01,-4.179358542506e+02,-3.023400569146e+02,1.155957973359e+02
6.738369184592e-01,-4.162110722095e+02,-3.015164985337e+02,1.146945736759e+02
6.743371685843e-01,-4.145309932200e+02,-3.007115886294e+02,1.138194045906e+02
6.748374187094e-01,-4.128935615542e+02,-2.999249954422e+02,1.129685661120e+02
6.753376688344e-01,-4.112950419944e+02,-2.991563884693e+02,1.121386535251e+02
6.758379189595e-01,-4.097380688579e+02,-2.984054387269e+02,1.113326301310e+02
6.763381690845e-01,-4.082183345407e+02,-2.976718189968e+02,1.105465155439e+02
6.768384192096e-01,-4.067333537003e+02,-2.969552040582e+02,1.097781496421e+02
6.773386693347e-01,-4.052856528499e+02,-2.962552709043e+02,1.090303819455e+02
6.778389194597e-01,-4.038683895682e+02,-2.955716989459e+02,1.082966906223e+02
6.783391695848e-01,-4.024807781125e+02,-2.949041702000e+02,1.075766079124e+02
6.788394197099e-01,-4.011228210339e+02,-2.942523694662e+02,1.068704515678e+02
6.793396698349e-01,-3.997892775622e+02,-2.936159844897e+02,1.061732930725e+02
6.798399199600e-01,-3.984791789629e+02,-2.929947061125e+02,1.054844728504e+02
6.803401700850e-01,-3.971902706087e+02,-2.923882284118e+02,1.048020421969e+02
6.808404202101e-01,-3.959188415442e+02,-2.917962488278e+02,1.041225927164e+02
6.813406703352e-01,-3.946645547508e+02,-2.912184682803e+02,1.034460864706e+02
6.818409204602e-01,-3.934242169319e+02,-2.906545912741e+02,1.027696256578e+02
6.823411705853e-01,-3.921955800134e+02,-2.901043259952e+02,1.020912540182e+02
6.828414207104e-01,-3.909779776623e+02,-2.895673843969e+02,1.014105932654e+02
6.833416708354e-01,-3.897681161315e+02,-2.890434822758e+02,1.007246338557e+02
6.838419209605e-01,-3.885643914692e+02,-2.885323393407e+02,1.000320521284e+02
6.843421710855e-01,-3.873658001735e+02,-2.880336792716e+02,9.933212090187e+01
6.848424212106e-01,-3.861703804636e+02,-2.875472297708e+02,9.862315069286e+01
6.853426713357e-01,-3.849765604037e+02,-2.870727226070e+02,9.790383779664e+01
6.858429214607e-01,-3.837825674071e+02,-2.866098936517e+02,9.717267375542e+01
6.863431715858e-01,-3.825869020244e+02,-2.861584829086e+02,9.642841911583e+01
6.868434217109e-01,-3.813879508989e+02,-2.857182345367e+02,9.566971636222e+01
6.873436718359e-01,-3.801847592531e+02,-2.852888968671e+02,9.489586238595e+01
6.878439219610e-01,-3.789767557013e+02,-2.848702224140e+02,9.410653328730e+01
6.883441720860e-01,-3.777620634552e+02,-2.844619678798e+02,9.330009557538e+01
6.888444222111e-01,-3.765401048759e+02,-2.840638941558e+02,9.247621072005e+01
6.893446723362e-01,-3.753089802135e+02,-2.836757663173e+02,9.163321389623e+01
6.898449224612e-01,-3.740639992231e+02,-2.832973536142e+02,9.076664560884e+01
6.903451725863e-01,-3.728025479974e+02,-2.829284294577e+02,8.987411853969e+01
6.908454227114e-01,-3.715197990229e+02,-2.825687714027e+02,8.895102762021e+01
6.913456728364e-01,-3.702098628048e+02,-2.822181611261e+02,8.799170167869e+01
6.918459229615e-01,-3.688708722596e+02,-2.818763844024e+02,8.699448785722e+01
6.923461730865e-01,-3.674963199834e+02,-2.815432310750e+02,8.595308890843e+01
6.928464232116e-01,-3.660828192330e+02,-2.812184950257e+02,8.486432420733e+01
6.933466733367e-01,-3.646312033251e+02,-2.809019741402e+02,8.372922918482e+01
6.938469234617e-01,-3.631367707588e+02,-2.805934702719e+02,8.254330048691e+01
6.943471735868e-01,-3.616015991230e+02,-2.802927892025e+02,8.130880992055e+01
6.948474237119e-01,-3.600273822646e+02,-2.799997406014e+02,8.002764166318e+01
6.953476738369e-01,-3.584099512991e+02,-2.797141379822e+02,7.869581331688e+01
6.958479239620e-01,-3.567567960715e+02,-2.794357986579e+02,7.732099741357e+01
6.963481740870e-01,-3.550704956713e+02,-2.791645436942e+02,7.590595197713e+01
6.968484242121e-01,-3.533537135302e+02,-2.789001978612e+02,7.445351566903e+01
6.973486743372e-01,-3.516141907188e+02,-2.786425895844e+02,7.297160113440e+01
6.978489244622e-01,-3.498561731600e+02,-2.783915508936e+02,7.146462226638e+01
6.983491745873e-01,-3.480867010740e+02,-2.781469173714e+02,6.993978370252e+01
6.988494247124e-01,-3.463131269869e+02,-2.779085281004e+02,6.840459888654e+01
6.993496748374e-01,-3.445407003736e+02,-2.776762256096e+02,6.686447476399e+01
6.998499249625e-01,-3.427747694582e+02,-2.774498558207e+02,6.532491363745e+01
7.003501750875e-01,-3.410184950710e+02,-2.772292679929e+02,6.378922707812e+01
7.008504252126e-01,-3.392766985727e+02,-2.770143146674e+02,6.226238390537e+01
7.013506753377e-01,-3.375510039254e+02,-2.768048516125e+02,6.074615231286e+01
7.018509254627e-01,-3.358427734601e+02,-2.766007377672e+02,5.924203569294e+01
7.023511755878e-01,-3.341555040254e+02,-2.764018351849e+02,5.775366884053e+01
7.028514257129e-01,-3.324875839654e+02,-2.762080089772e+02,5.627957498817e+01
7.033516758379e-01,-3.308403129299e+02,-2.760191272578e+02,5.482118567210e+01
7.038519259630e-01,-3.292139990230e+02,-2.758350610856e+02,5.337893793732e+01
7.043521760880e-01,-3.276065603536e+02,-2.756556844089e+02,5.195087594469e+01
